row_id,parent_row_id,pos,activity_code,file_upload_id,longitude,latitude,n_coords,longitude_raw,latitude_raw,plan_unit_type_code
116350|2020|PP|0/physicalprogressassetstageuploadwebservice:0,116350|2020|PP|0,0,44434659,2990728,83.7814979,21.3711286,1,83.7814979,21.3711286,3
116350|2020|PP|0/physicalprogressassetstageuploadwebservice:1,116350|2020|PP|0,1,44434659,2990727,83.7814946,21.3711282,1,83.7814946,21.3711282,3
116350|2020|PP|1/physicalprogressassetstageuploadwebservice:0,116350|2020|PP|1,0,50380394,4790032,83.7815691,21.3711886,1,83.7815691,21.3711886,3
116350|2020|PP|1/physicalprogressassetstageuploadwebservice:1,116350|2020|PP|1,1,50380394,4790034,83.781574,21.3711821,1,83.781574,21.3711821,3
116350|2020|PP|2/physicalprogressassetstageuploadwebservice:0,116350|2020|PP|2,0,50380045,4790039,83.7815734,21.3711899,1,83.7815734,21.3711899,3
116350|2020|PP|3/physicalprogressassetstageuploadwebservice:0,116350|2020|PP|3,0,50379473,4790029,83.781573,21.3711923,1,83.781573,21.3711923,3
116350|2020|PP|3/physicalprogressassetstageuploadwebservice:1,116350|2020|PP|3,1,50379473,4790023,83.781573,21.3711898,1,83.781573,21.3711898,3
116350|2020|PP|5/physicalprogressassetstageuploadwebservice:0,116350|2020|PP|5,0,50386819,13194970,83.7815807,21.3711999,2,"83.7815807,83.7815986","21.3711999,21.3712009",3
116350|2020|PP|6/physicalprogressassetstageuploadwebservice:0,116350|2020|PP|6,0,44434698,2990742,83.7814986,21.3711289,1,83.7814986,21.3711289,3
116350|2020|PP|16/physicalprogressassetstageuploadwebservice:0,116350|2020|PP|16,0,44434227,3503435,83.7814677,21.3711619,1,83.7814677,21.3711619,3
116350|2020|PP|16/physicalprogressassetstageuploadwebservice:1,116350|2020|PP|16,1,44434227,3503358,83.7814686,21.371163,1,83.7814686,21.371163,3
116350|2020|PP|17/physicalprogressassetstageuploadwebservice:0,116350|2020|PP|17,0,44434288,3503512,83.7814677,21.3711619,1,83.7814677,21.3711619,3
116350|2020|PP|18/physicalprogressassetstageuploadwebservice:0,116350|2020|PP|18,0,44434871,4357468,83.7815412,21.3711778,1,83.7815412,21.3711778,3
116350|2020|PP|19/physicalprogressassetstageuploadwebservice:0,116350|2020|PP|19,0,50380926,4789060,83.7815725,21.3711896,1,83.7815725,21.3711896,3
116350|2020|PP|19/physicalprogressassetstageuploadwebservice:1,116350|2020|PP|19,1,50380926,4789061,83.7815733,21.3711894,1,83.7815733,21.3711894,3
116350|2020|PP|20/physicalprogressassetstageuploadwebservice:0,116350|2020|PP|20,0,50379756,4789147,83.7815738,21.3711892,1,83.7815738,21.3711892,3
116350|2020|PP|21/physicalprogressassetstageuploadwebservice:0,116350|2020|PP|21,0,50380631,4790027,83.7815747,21.3711882,1,83.7815747,21.3711882,3
116350|2020|PP|21/physicalprogressassetstageuploadwebservice:1,116350|2020|PP|21,1,50380631,4790043,83.7815746,21.371188,1,83.7815746,21.371188,3
116350|2020|PP|21/physicalprogressassetstageuploadwebservice:2,116350|2020|PP|21,2,50380631,4790048,83.7815747,21.3711882,1,83.7815747,21.3711882,3
116350|2020|PP|21/physicalprogressassetstageuploadwebservice:3,116350|2020|PP|21,3,50380631,4790025,83.7815746,21.371188,1,83.7815746,21.371188,3
116350|2020|PP|22/physicalprogressassetstageuploadwebservice:0,116350|2020|PP|22,0,50385180,4790037,83.7815738,21.3711902,1,83.7815738,21.3711902,3
116350|2020|PP|23/physicalprogressassetstageuploadwebservice:0,116350|2020|PP|23,0,44434249,5918534,83.78170246,21.37114969,1,83.78170246,21.37114969,3
116350|2020|PP|24/physicalprogressassetstageuploadwebservice:0,116350|2020|PP|24,0,50386577,6420728,83.7814408,21.3711587,1,83.7814408,21.3711587,3
116350|2020|PP|25/physicalprogressassetstageuploadwebservice:0,116350|2020|PP|25,0,50378946,7424545,83.7815992,21.3711622,2,"83.7815992,83.7815982","21.3711622,21.3711618",3
116350|2020|PP|26/physicalprogressassetstageuploadwebservice:0,116350|2020|PP|26,0,44434533,9159478,83.7816189,21.3711858,1,83.7816189,21.3711858,3
116350|2020|PP|27/physicalprogressassetstageuploadwebservice:0,116350|2020|PP|27,0,50386093,12674462,83.7815901,21.3711739,1,83.7815901,21.3711739,3
116350|2020|PP|28/physicalprogressassetstageuploadwebservice:0,116350|2020|PP|28,0,50385618,12674424,83.78154,21.3711029,1,83.78154,21.3711029,3
116350|2020|PP|29/physicalprogressassetstageuploadwebservice:0,116350|2020|PP|29,0,50378563,16661974,83.78146999999998,21.371296666666662,2,"83.78146999999998,83.78152833333334","21.371296666666662,21.371299999999998",3
116350|2021|PP|0/physicalprogressassetstageuploadwebservice:0,116350|2021|PP|0,0,48947511,26257179,83.7811982,21.371418,1,83.7811982,21.371418,3
116350|2021|PP|0/physicalprogressassetstageuploadwebservice:1,116350|2021|PP|0,1,48947511,26256907,83.7812168,21.3715599,1,83.7812168,21.3715599,3
116350|2021|PP|0/physicalprogressassetstageuploadwebservice:2,116350|2021|PP|0,2,48947511,26257400,83.7813102,21.3713756,1,83.7813102,21.3713756,3
116350|2021|PP|1/physicalprogressassetstageuploadwebservice:0,116350|2021|PP|1,0,48945030,26257616,83.7814228,21.3714385,1,83.7814228,21.3714385,3
116350|2021|PP|1/physicalprogressassetstageuploadwebservice:1,116350|2021|PP|1,1,48945030,26257728,83.7813075,21.3713039,1,83.7813075,21.3713039,3
116350|2021|PP|1/physicalprogressassetstageuploadwebservice:2,116350|2021|PP|1,2,48945030,26257914,83.781312,21.3712936,1,83.781312,21.3712936,3
116350|2021|PP|2/physicalprogressassetstageuploadwebservice:0,116350|2021|PP|2,0,48945521,5918610,83.78174866,21.37111851,2,"83.78174866,83.78172683","21.37111851,21.37112698",3
116350|2021|PP|3/physicalprogressassetstageuploadwebservice:0,116350|2021|PP|3,0,48945604,5918564,83.78169221,21.37116265,2,"83.78169221,83.78169213","21.37116265,21.37116161",3
116350|2021|PP|5/physicalprogressassetstageuploadwebservice:0,116350|2021|PP|5,0,48702608,6566297,83.7816148,21.3711687,2,"83.7816148,83.7816171","21.3711687,21.37117",3
116350|2021|PP|6/physicalprogressassetstageuploadwebservice:0,116350|2021|PP|6,0,48945227,6820788,83.7815076,21.3711366,1,83.7815076,21.3711366,3
116350|2021|PP|7/physicalprogressassetstageuploadwebservice:0,116350|2021|PP|7,0,48945351,7730217,83.74042844,21.41180184,1,83.74042844,21.41180184,3
116350|2021|PP|7/physicalprogressassetstageuploadwebservice:1,116350|2021|PP|7,1,48945351,7730225,83.74044037,21.41181005,1,83.74044037,21.41181005,3
116350|2021|PP|8/physicalprogressassetstageuploadwebservice:0,116350|2021|PP|8,0,48945423,7730244,83.74046263,21.41179321,1,83.74046263,21.41179321,3
116350|2021|PP|9/physicalprogressassetstageuploadwebservice:0,116350|2021|PP|9,0,48947241,8563125,83.7814197,21.3712152,2,"83.7814197,83.7815408","21.3712152,21.3711218",3
116350|2021|PP|10/physicalprogressassetstageuploadwebservice:0,116350|2021|PP|10,0,48702295,9313427,83.7815776,21.3711832,2,"83.7815776,83.7815785","21.3711832,21.3711891",3
116350|2022|PP|0/physicalprogressassetstageuploadwebservice:0,116350|2022|PP|0,0,61688546,8906209,83.77771912,21.37084594,1,83.77771912,21.37084594,3
116350|2022|PP|1/physicalprogressassetstageuploadwebservice:0,116350|2022|PP|1,0,65647242,8301428,83.7814864,21.3711392,1,83.7814864,21.3711392,3
116350|2022|PP|3/physicalprogressassetstageuploadwebservice:0,116350|2022|PP|3,0,61656325,8466056,83.7816278,21.3711832,1,83.7816278,21.3711832,3
116350|2022|PP|4/physicalprogressassetstageuploadwebservice:0,116350|2022|PP|4,0,65647681,8466368,83.7816198,21.3711851,1,83.7816198,21.3711851,3
116350|2022|PP|5/physicalprogressassetstageuploadwebservice:0,116350|2022|PP|5,0,65640607,9072969,83.7816176,21.3711882,2,"83.7816176,83.7816176","21.3711882,21.3711882",3
116350|2022|PP|6/physicalprogressassetstageuploadwebservice:0,116350|2022|PP|6,0,65640848,9313480,83.7815854,21.3711811,1,83.7815854,21.3711811,3
116350|2022|PP|7/physicalprogressassetstageuploadwebservice:0,116350|2022|PP|7,0,65640647,10131371,83.7815204,21.3711576,2,"83.7815204,83.781514","21.3711576,21.371156",3
116350|2022|PP|8/physicalprogressassetstageuploadwebservice:0,116350|2022|PP|8,0,65647344,10361504,83.78165833333333,21.371256666666667,1,83.78165833333333,21.371256666666667,3
116350|2022|PP|9/physicalprogressassetstageuploadwebservice:0,116350|2022|PP|9,0,65647203,10361403,83.7815981,21.3711618,1,83.7815981,21.3711618,3
116350|2022|PP|13/physicalprogressassetstageuploadwebservice:0,116350|2022|PP|13,0,65647221,10459335,83.7816094,21.3711693,1,83.7816094,21.3711693,3
116350|2022|PP|14/physicalprogressassetstageuploadwebservice:0,116350|2022|PP|14,0,65640793,13357239,83.7816234,21.371203,1,83.7816234,21.371203,3
116350|2022|PP|15/physicalprogressassetstageuploadwebservice:0,116350|2022|PP|15,0,65640676,17981551,83.7815322,21.3711414,1,83.7815322,21.3711414,3
116350|2022|PP|16/physicalprogressassetstageuploadwebservice:0,116350|2022|PP|16,0,65640722,30354758,83.7812046,21.3712253,1,83.7812046,21.3712253,3
116350|2022|PP|16/physicalprogressassetstageuploadwebservice:1,116350|2022|PP|16,1,65640722,30354757,83.7812208,21.3711574,1,83.7812208,21.3711574,3
116350|2022|PP|16/physicalprogressassetstageuploadwebservice:2,116350|2022|PP|16,2,65640722,30355282,83.781216,21.3711564,1,83.781216,21.3711564,3
116350|2022|PP|16/physicalprogressassetstageuploadwebservice:3,116350|2022|PP|16,3,65640722,30355281,83.7812105,21.3712028,1,83.7812105,21.3712028,3
116350|2022|PP|16/physicalprogressassetstageuploadwebservice:4,116350|2022|PP|16,4,65640722,30355669,83.7812204,21.3711325,1,83.7812204,21.3711325,3
116350|2022|PP|16/physicalprogressassetstageuploadwebservice:5,116350|2022|PP|16,5,65640722,30355670,83.781205,21.3715812,1,83.781205,21.3715812,3
116350|2022|PP|17/physicalprogressassetstageuploadwebservice:0,116350|2022|PP|17,0,65647385,30354755,83.7812208,21.3711574,1,83.7812208,21.3711574,3
116350|2022|PP|17/physicalprogressassetstageuploadwebservice:1,116350|2022|PP|17,1,65647385,30354756,83.7812046,21.3712253,1,83.7812046,21.3712253,3
116350|2022|PP|17/physicalprogressassetstageuploadwebservice:2,116350|2022|PP|17,2,65647385,30355280,83.781216,21.3711564,1,83.781216,21.3711564,3
116350|2022|PP|17/physicalprogressassetstageuploadwebservice:3,116350|2022|PP|17,3,65647385,30355279,83.7812105,21.3712028,1,83.7812105,21.3712028,3
116350|2022|PP|17/physicalprogressassetstageuploadwebservice:4,116350|2022|PP|17,4,65647385,30355668,83.781205,21.3715812,1,83.781205,21.3715812,3
116350|2022|PP|17/physicalprogressassetstageuploadwebservice:5,116350|2022|PP|17,5,65647385,30355667,83.7812204,21.3711325,1,83.7812204,21.3711325,3
116350|2023|PP|0/physicalprogressassetstageuploadwebservice:0,116350|2023|PP|0,0,82758183,12869433,83.7815138,21.371274,1,83.7815138,21.371274,3
116350|2023|PP|0/physicalprogressassetstageuploadwebservice:1,116350|2023|PP|0,1,82758183,11440835,83.7816356,21.3711649,1,83.7816356,21.3711649,3
116350|2023|PP|0/physicalprogressassetstageuploadwebservice:2,116350|2023|PP|0,2,82758183,11442954,83.7816399,21.371164,1,83.7816399,21.371164,3
116350|2023|PP|0/physicalprogressassetstageuploadwebservice:3,116350|2023|PP|0,3,82758183,11443074,83.78164999999998,21.371048333333334,1,83.78164999999998,21.371048333333338,3
116350|2023|PP|0/physicalprogressassetstageuploadwebservice:4,116350|2023|PP|0,4,82758183,12674511,83.7798251,21.3715954,1,83.7798251,21.3715954,3
116350|2023|PP|2/physicalprogressassetstageuploadwebservice:0,116350|2023|PP|2,0,81809079,13174347,83.7816302,21.3712112,1,83.7816302,21.3712112,3
116350|2023|PP|2/physicalprogressassetstageuploadwebservice:1,116350|2023|PP|2,1,81809079,13174617,83.7816302,21.3712112,1,83.7816302,21.3712112,3
116350|2023|PP|2/physicalprogressassetstageuploadwebservice:2,116350|2023|PP|2,2,81809079,13167948,83.7816071,21.3712011,1,83.7816071,21.3712011,3
116350|2023|PP|3/physicalprogressassetstageuploadwebservice:0,116350|2023|PP|3,0,81955225,13174162,83.7816302,21.3712112,1,83.7816302,21.3712112,3
116350|2023|PP|3/physicalprogressassetstageuploadwebservice:1,116350|2023|PP|3,1,81955225,13174379,83.7816302,21.3712112,1,83.7816302,21.3712112,3
116350|2023|PP|3/physicalprogressassetstageuploadwebservice:2,116350|2023|PP|3,2,81955225,13174645,83.7816302,21.3712112,1,83.7816302,21.3712112,3
116350|2023|PP|4/physicalprogressassetstageuploadwebservice:0,116350|2023|PP|4,0,81957492,15459226,83.7816237,21.3711922,1,83.7816237,21.3711922,3
116350|2023|PP|4/physicalprogressassetstageuploadwebservice:1,116350|2023|PP|4,1,81957492,14355432,83.7766505,21.3699791,1,83.7766505,21.3699791,3
116350|2023|PP|4/physicalprogressassetstageuploadwebservice:2,116350|2023|PP|4,2,81957492,12717634,83.781606,21.3711861,1,83.781606,21.3711861,3
116350|2023|PP|5/physicalprogressassetstageuploadwebservice:0,116350|2023|PP|5,0,81954553,15462956,83.7816335,21.3712014,1,83.7816335,21.3712014,3
116350|2023|PP|5/physicalprogressassetstageuploadwebservice:1,116350|2023|PP|5,1,81954553,15470341,83.7816209,21.3711884,1,83.7816209,21.3711884,3
116350|2023|PP|5/physicalprogressassetstageuploadwebservice:2,116350|2023|PP|5,2,81954553,15470345,83.7816368,21.3711799,1,83.7816368,21.3711799,3
116350|2023|PP|6/physicalprogressassetstageuploadwebservice:0,116350|2023|PP|6,0,82688276,16123153,83.7815871,21.3711484,1,83.7815871,21.3711484,3
116350|2023|PP|6/physicalprogressassetstageuploadwebservice:1,116350|2023|PP|6,1,82688276,16123495,83.7815518,21.3711615,1,83.7815518,21.3711615,3
116350|2023|PP|6/physicalprogressassetstageuploadwebservice:2,116350|2023|PP|6,2,82688276,16123764,83.7816024,21.3711625,1,83.7816024,21.3711625,3
116350|2023|PP|7/physicalprogressassetstageuploadwebservice:0,116350|2023|PP|7,0,82753880,17924772,83.7816398,21.3711935,1,83.7816398,21.3711935,3
116350|2023|PP|7/physicalprogressassetstageuploadwebservice:1,116350|2023|PP|7,1,82753880,17924955,83.78160956,21.37116281,1,83.78160956,21.37116281,3
116350|2023|PP|7/physicalprogressassetstageuploadwebservice:2,116350|2023|PP|7,2,82753880,17926921,83.7814786,21.3711992,1,83.7814786,21.3711992,3
116350|2023|PP|7/physicalprogressassetstageuploadwebservice:3,116350|2023|PP|7,3,82753880,17927489,83.7814689,21.3712043,1,83.7814689,21.3712043,3
116350|2023|PP|10/physicalprogressassetstageuploadwebservice:0,116350|2023|PP|10,0,128340688,33355444,83.781221,21.3711219,1,83.781221,21.3711219,3
116350|2024|PP|0/physicalprogressassetstageuploadwebservice:0,116350|2024|PP|0,0,105440256,16786791,83.78137993,21.37143605,1,83.78137993,21.37143605,3
116350|2024|PP|0/physicalprogressassetstageuploadwebservice:1,116350|2024|PP|0,1,105440256,16787388,83.7816284,21.3711885,1,83.7816284,21.3711885,3
116350|2024|PP|0/physicalprogressassetstageuploadwebservice:2,116350|2024|PP|0,2,105440256,16787593,83.7816171,21.371186,1,83.7816171,21.371186,3
116350|2024|PP|1/physicalprogressassetstageuploadwebservice:0,116350|2024|PP|1,0,105418828,16808781,83.7815385,21.3711294,1,83.7815385,21.3711294,3
116350|2024|PP|1/physicalprogressassetstageuploadwebservice:1,116350|2024|PP|1,1,105418828,16809265,83.781557,21.3711457,1,83.781557,21.3711457,3
116350|2024|PP|1/physicalprogressassetstageuploadwebservice:2,116350|2024|PP|1,2,105418828,16809677,83.78160251,21.37111383,1,83.78160251,21.37111383,3
116350|2024|PP|3/physicalprogressassetstageuploadwebservice:0,116350|2024|PP|3,0,105433602,17076972,83.6055764,21.3498599,1,83.6055764,21.3498599,3
116350|2024|PP|3/physicalprogressassetstageuploadwebservice:1,116350|2024|PP|3,1,105433602,18747682,83.78155876,21.3711066,1,83.78155876,21.3711066,3
116350|2024|PP|3/physicalprogressassetstageuploadwebservice:2,116350|2024|PP|3,2,105433602,20542394,83.7815997,21.3712237,1,83.7815997,21.3712237,3
116350|2024|PP|4/physicalprogressassetstageuploadwebservice:0,116350|2024|PP|4,0,105399201,18262455,83.7815541,21.3711462,1,83.7815541,21.3711462,3
116350|2024|PP|4/physicalprogressassetstageuploadwebservice:1,116350|2024|PP|4,1,105399201,18263089,83.7815512,21.3711547,1,83.7815512,21.3711547,3
116350|2024|PP|4/physicalprogressassetstageuploadwebservice:2,116350|2024|PP|4,2,105399201,18263521,83.7815438,21.3711582,1,83.7815438,21.3711582,3
116350|2024|PP|5/physicalprogressassetstageuploadwebservice:0,116350|2024|PP|5,0,105444928,18262379,83.7815393,21.3710975,1,83.7815393,21.3710975,3
116350|2024|PP|5/physicalprogressassetstageuploadwebservice:1,116350|2024|PP|5,1,105444928,18263158,83.7815607,21.3711118,1,83.7815607,21.3711118,3
116350|2024|PP|5/physicalprogressassetstageuploadwebservice:2,116350|2024|PP|5,2,105444928,18263567,83.7815562,21.3711312,1,83.7815562,21.3711312,3
116350|2024|PP|6/physicalprogressassetstageuploadwebservice:0,116350|2024|PP|6,0,105404519,18262673,83.7815703,21.3711657,1,83.7815703,21.3711657,3
116350|2024|PP|6/physicalprogressassetstageuploadwebservice:1,116350|2024|PP|6,1,105404519,18263202,83.7815927,21.3711848,1,83.7815927,21.3711848,3
116350|2024|PP|6/physicalprogressassetstageuploadwebservice:2,116350|2024|PP|6,2,105404519,18263614,83.7815431,21.3711235,1,83.7815431,21.3711235,3
116350|2024|PP|7/physicalprogressassetstageuploadwebservice:0,116350|2024|PP|7,0,105446314,21775424,83.74047267,21.41175262,1,83.74047267,21.41175262,3
116350|2024|PP|7/physicalprogressassetstageuploadwebservice:1,116350|2024|PP|7,1,105446314,21775665,83.7407737,21.4120825,1,83.7407737,21.4120825,3
116350|2024|PP|7/physicalprogressassetstageuploadwebservice:2,116350|2024|PP|7,2,105446314,21773065,83.74040994,21.41167251,1,83.74040994,21.41167251,3
116350|2024|PP|8/physicalprogressassetstageuploadwebservice:0,116350|2024|PP|8,0,105410403,22110527,83.78157359,21.37131889,1,83.78157359,21.37131889,3
116350|2024|PP|8/physicalprogressassetstageuploadwebservice:1,116350|2024|PP|8,1,105410403,22110935,83.7825009,21.3719112,1,83.7825009,21.3719112,3
116350|2024|PP|8/physicalprogressassetstageuploadwebservice:2,116350|2024|PP|8,2,105410403,22109028,83.7825708,21.3719132,1,83.7825708,21.3719132,3
116350|2024|PP|9/physicalprogressassetstageuploadwebservice:0,116350|2024|PP|9,0,105439238,22277338,83.74046637,21.41173979,2,"83.74046637,83.74043842","21.41173979,21.41173019",3
116350|2024|PP|9/physicalprogressassetstageuploadwebservice:1,116350|2024|PP|9,1,105439238,22277732,83.74047024,21.41176542,2,"83.74047024,83.74045786","21.41176542,21.41175831",3
116350|2024|PP|9/physicalprogressassetstageuploadwebservice:2,116350|2024|PP|9,2,105439238,22277842,83.74046649,21.41175009,2,"83.74046649,83.74047708","21.41175009,21.4117482",3
116350|2024|PP|9/physicalprogressassetstageuploadwebservice:3,116350|2024|PP|9,3,105439238,22278181,83.74047823,21.41174907,2,"83.74047823,83.74048532","21.41174907,21.41176483",3
116350|2024|PP|10/physicalprogressassetstageuploadwebservice:0,116350|2024|PP|10,0,105419399,22278356,83.74048831,21.41178969,1,83.74048831,21.41178969,3
116350|2024|PP|10/physicalprogressassetstageuploadwebservice:1,116350|2024|PP|10,1,105419399,22278657,83.74049208,21.41174658,1,83.74049208,21.41174658,3
116350|2024|PP|10/physicalprogressassetstageuploadwebservice:2,116350|2024|PP|10,2,105419399,22278923,83.74046779,21.41174122,1,83.74046779,21.41174122,3
116350|2024|PP|11/physicalprogressassetstageuploadwebservice:0,116350|2024|PP|11,0,105399843,20541731,83.765226,21.3699418,1,83.765226,21.3699418,3
116350|2024|PP|11/physicalprogressassetstageuploadwebservice:1,116350|2024|PP|11,1,105399843,20540897,83.76467444,21.36967001,1,83.76467444,21.36967001,3
116350|2024|PP|11/physicalprogressassetstageuploadwebservice:2,116350|2024|PP|11,2,105399843,20541513,83.7650986,21.3696866,1,83.7650986,21.3696866,3
116350|2024|PP|12/physicalprogressassetstageuploadwebservice:0,116350|2024|PP|12,0,105419843,20540944,83.76472065,21.3697001,2,"83.76472065,83.76472101","21.3697001,21.36969824",3
116350|2024|PP|12/physicalprogressassetstageuploadwebservice:1,116350|2024|PP|12,1,105419843,20541515,83.76471182,21.36967814,2,"83.76471182,83.7650951","21.36967814,21.369686",3
116350|2024|PP|12/physicalprogressassetstageuploadwebservice:2,116350|2024|PP|12,2,105419843,20541521,83.76471182,21.36967814,2,"83.76471182,83.7650951","21.36967814,21.369686",3
116350|2024|PP|12/physicalprogressassetstageuploadwebservice:3,116350|2024|PP|12,3,105419843,20541732,83.7655578,21.3699541,3,"83.7655578,83.76471762,83.76471792","21.3699541,21.36966739,21.36966715",3
116350|2024|PP|12/physicalprogressassetstageuploadwebservice:4,116350|2024|PP|12,4,105419843,20541734,83.7655578,21.3699541,3,"83.7655578,83.76471762,83.76471792","21.3699541,21.36966739,21.36966715",3
116350|2025|PP|0/physicalprogressassetstageuploadwebservice:0,116350|2025|PP|0,0,122229651,26258072,83.7814423,21.3712727,1,83.7814423,21.3712727,3
116350|2025|PP|0/physicalprogressassetstageuploadwebservice:1,116350|2025|PP|0,1,122229651,26258178,83.7812987,21.3713197,1,83.7812987,21.3713197,3
116350|2025|PP|0/physicalprogressassetstageuploadwebservice:2,116350|2025|PP|0,2,122229651,26258375,83.7813304,21.3713241,1,83.7813304,21.3713241,3
116350|2025|PP|1/physicalprogressassetstageuploadwebservice:0,116350|2025|PP|1,0,122229535,30352373,83.7812104,21.3711167,1,83.7812104,21.3711167,3
116350|2025|PP|1/physicalprogressassetstageuploadwebservice:1,116350|2025|PP|1,1,122229535,30353790,83.7812186,21.3711472,1,83.7812186,21.3711472,3
116350|2025|PP|2/physicalprogressassetstageuploadwebservice:0,116350|2025|PP|2,0,127245330,30352311,83.7812046,21.371162,1,83.7812046,21.371162,3
116350|2025|PP|2/physicalprogressassetstageuploadwebservice:1,116350|2025|PP|2,1,127245330,30353373,83.781284,21.371207,1,83.781284,21.371207,3
116350|2025|PP|2/physicalprogressassetstageuploadwebservice:2,116350|2025|PP|2,2,127245330,30354079,83.781125,21.3713841,1,83.781125,21.3713841,3
116350|2025|PP|3/physicalprogressassetstageuploadwebservice:0,116350|2025|PP|3,0,122240109,26832523,83.7814044,21.3712507,1,83.7814044,21.3712507,3
116350|2025|PP|3/physicalprogressassetstageuploadwebservice:1,116350|2025|PP|3,1,122240109,26832709,83.7812611,21.3712219,1,83.7812611,21.3712219,3
116350|2025|PP|3/physicalprogressassetstageuploadwebservice:2,116350|2025|PP|3,2,122240109,26833029,83.7813053,21.3713693,1,83.7813053,21.3713693,3
116350|2025|PP|4/physicalprogressassetstageuploadwebservice:0,116350|2025|PP|4,0,122215410,26831238,83.7813393,21.3712248,1,83.7813393,21.3712248,3
116350|2025|PP|4/physicalprogressassetstageuploadwebservice:1,116350|2025|PP|4,1,122215410,26831430,83.7813402,21.3712408,1,83.7813402,21.3712408,3
116350|2025|PP|4/physicalprogressassetstageuploadwebservice:2,116350|2025|PP|4,2,122215410,26831636,83.7813638,21.3712992,1,83.7813638,21.3712992,3
116350|2025|PP|5/physicalprogressassetstageuploadwebservice:0,116350|2025|PP|5,0,122215204,26986799,83.7813392,21.3713326,1,83.7813392,21.3713326,3
116350|2025|PP|5/physicalprogressassetstageuploadwebservice:1,116350|2025|PP|5,1,122215204,26987221,83.7813497,21.3713037,1,83.7813497,21.3713037,3
116350|2025|PP|5/physicalprogressassetstageuploadwebservice:2,116350|2025|PP|5,2,122215204,26987641,83.7813641,21.3713187,1,83.7813641,21.3713187,3
116350|2025|PP|6/physicalprogressassetstageuploadwebservice:0,116350|2025|PP|6,0,122216991,26986899,83.7812201,21.3711271,1,83.7812201,21.3711271,3
116350|2025|PP|6/physicalprogressassetstageuploadwebservice:1,116350|2025|PP|6,1,122216991,26987334,83.7813439,21.3711589,1,83.7813439,21.3711589,3
116350|2025|PP|6/physicalprogressassetstageuploadwebservice:2,116350|2025|PP|6,2,122216991,26987676,83.7813807,21.3712474,1,83.7813807,21.3712474,3
116350|2025|PP|7/physicalprogressassetstageuploadwebservice:0,116350|2025|PP|7,0,122216772,26987077,83.78122,21.3711337,1,83.78122,21.3711337,3
116350|2025|PP|7/physicalprogressassetstageuploadwebservice:1,116350|2025|PP|7,1,122216772,26987426,83.7813465,21.3713247,1,83.7813465,21.3713247,3
116350|2025|PP|7/physicalprogressassetstageuploadwebservice:2,116350|2025|PP|7,2,122216772,26987886,83.7814278,21.3712526,1,83.7814278,21.3712526,3
116350|2025|PP|8/physicalprogressassetstageuploadwebservice:0,116350|2025|PP|8,0,122224718,25704690,83.7812316,21.3711253,1,83.7812316,21.3711253,3
116350|2025|PP|8/physicalprogressassetstageuploadwebservice:1,116350|2025|PP|8,1,122224718,25704968,83.7813923,21.3711597,1,83.7813923,21.3711597,3
116350|2025|PP|8/physicalprogressassetstageuploadwebservice:2,116350|2025|PP|8,2,122224718,25705272,83.7813968,21.3711683,1,83.7813968,21.3711683,3
116350|2025|PP|9/physicalprogressassetstageuploadwebservice:0,116350|2025|PP|9,0,122214980,26072947,83.7814486,21.3713435,1,83.7814486,21.3713435,3
116350|2025|PP|9/physicalprogressassetstageuploadwebservice:1,116350|2025|PP|9,1,122214980,26073051,83.7814238,21.3712936,1,83.7814238,21.3712936,3
116350|2025|PP|9/physicalprogressassetstageuploadwebservice:2,116350|2025|PP|9,2,122214980,26073114,83.7813485,21.3713553,1,83.7813485,21.3713553,3
116350|2025|PP|10/physicalprogressassetstageuploadwebservice:0,116350|2025|PP|10,0,122217691,32995995,83.7812304,21.3711333,1,83.7812304,21.3711333,3
116350|2025|PP|10/physicalprogressassetstageuploadwebservice:1,116350|2025|PP|10,1,122217691,32996336,83.7812311,21.3711676,1,83.7812311,21.3711676,3
116350|2025|PP|10/physicalprogressassetstageuploadwebservice:2,116350|2025|PP|10,2,122217691,32996543,83.7812619,21.3712389,1,83.7812619,21.3712389,3
116350|2025|PP|11/physicalprogressassetstageuploadwebservice:0,116350|2025|PP|11,0,128056968,32119782,83.7813477,21.3712411,1,83.7813477,21.3712411,3
116350|2025|PP|11/physicalprogressassetstageuploadwebservice:1,116350|2025|PP|11,1,128056968,32119909,83.7813075,21.3712038,1,83.7813075,21.3712038,3
116350|2025|PP|11/physicalprogressassetstageuploadwebservice:2,116350|2025|PP|11,2,128056968,32119938,83.7814184,21.3712222,1,83.7814184,21.3712222,3
116397|2020|PP|0/physicalprogressassetstageuploadwebservice:0,116397|2020|PP|0,0,44376521,2154395,83.52715012,21.20349613,2,"83.52715012,83.52702987","21.20349613,21.20326996",3
116397|2020|PP|1/physicalprogressassetstageuploadwebservice:0,116397|2020|PP|1,0,46843604,2154396,83.52590357,21.20349766,2,"83.52590357,83.5263625","21.20349766,21.2035744",3
116397|2020|PP|2/physicalprogressassetstageuploadwebservice:0,116397|2020|PP|2,0,46851012,2154398,83.55667454,21.18091553,1,83.55667454,21.18091553,3
116397|2020|PP|3/physicalprogressassetstageuploadwebservice:0,116397|2020|PP|3,0,44378637,2152979,83.53485492,21.20178517,1,83.53485492,21.20178517,3
