activity_code,fund_scheme_code,fund_component_code,fund_tied_general,fund_tied_sc,fund_tied_st,fund_untied_general,fund_untied_sc,fund_untied_st,fund_amount_total,fund_tied_abandoned_general,fund_tied_abandoned_sc,fund_tied_abandoned_st,fund_untied_abandoned_general,fund_untied_abandoned_sc,fund_untied_abandoned_st,fund_overflow_json
78099308,38.0,1.0,0.0,0.0,0.0,1000000.0,0.0,0.0,1000000.0,,,,,,,
78110710,38.0,1.0,0.0,0.0,0.0,1000000.0,0.0,0.0,1000000.0,,,,,,,
78113514,38.0,1.0,0.0,0.0,0.0,1000000.0,0.0,0.0,1000000.0,,,,,,,
78116863,38.0,1.0,0.0,0.0,0.0,1000000.0,0.0,0.0,1000000.0,,,,,,,
78118895,38.0,1.0,0.0,0.0,0.0,1000000.0,0.0,0.0,1000000.0,,,,,,,
78124130,38.0,1.0,0.0,0.0,0.0,500000.0,0.0,0.0,500000.0,,,,,,,
78127429,38.0,1.0,0.0,0.0,0.0,500000.0,0.0,0.0,500000.0,,,,,,,
78129623,38.0,1.0,0.0,0.0,0.0,500000.0,0.0,0.0,500000.0,,,,,,,
78133461,38.0,1.0,0.0,0.0,0.0,500000.0,0.0,0.0,500000.0,,,,,,,
78135995,38.0,1.0,0.0,0.0,0.0,500000.0,0.0,0.0,500000.0,,,,,,,
78140088,38.0,1.0,0.0,0.0,0.0,500000.0,0.0,0.0,500000.0,,,,,,,
78143397,38.0,1.0,0.0,0.0,0.0,500000.0,0.0,0.0,500000.0,,,,,,,
78185665,38.0,1.0,0.0,0.0,0.0,100000.0,0.0,0.0,100000.0,,,,,,,
78188056,38.0,1.0,0.0,0.0,0.0,1000000.0,0.0,0.0,1000000.0,,,,,,,
78236260,38.0,1.0,0.0,0.0,0.0,60000.0,0.0,0.0,60000.0,,,,,,,
78237167,38.0,1.0,0.0,0.0,0.0,100000.0,0.0,0.0,100000.0,,,,,,,
78237594,38.0,1.0,0.0,0.0,0.0,100000.0,0.0,0.0,100000.0,,,,,,,
78238037,38.0,1.0,0.0,0.0,0.0,100000.0,0.0,0.0,100000.0,,,,,,,
78238533,0.0,0.0,0.0,0.0,0.0,11700.0,0.0,0.0,11700.0,,,,,,,
78238853,0.0,0.0,0.0,0.0,0.0,12000.0,0.0,0.0,12000.0,,,,,,,
78239485,38.0,1.0,0.0,0.0,0.0,200000.0,0.0,0.0,200000.0,,,,,,,
78239975,38.0,1.0,0.0,0.0,0.0,200000.0,0.0,0.0,200000.0,,,,,,,
78240704,0.0,0.0,0.0,0.0,0.0,12000.0,0.0,0.0,12000.0,,,,,,,
78241345,0.0,0.0,0.0,0.0,0.0,30.0,0.0,0.0,30.0,,,,,,,
78461519,,,,,,,,,,,,,,,,
78462009,,,,,,,,,,,,,,,,
78462492,,,,,,,,,,,,,,,,
78470758,,,,,,,,,,,,,,,,
78470983,,,,,,,,,,,,,,,,
78471252,,,,,,,,,,,,,,,,
78472057,,,,,,,,,,,,,,,,
78472355,,,,,,,,,,,,,,,,
78473174,,,,,,,,,,,,,,,,
78473315,,,,,,,,,,,,,,,,
78473567,,,,,,,,,,,,,,,,
78473759,,,,,,,,,,,,,,,,
78474059,,,,,,,,,,,,,,,,
78474222,,,,,,,,,,,,,,,,
78474456,,,,,,,,,,,,,,,,
69830257,1769.0,4249.0,70000.0,0.0,0.0,0.0,0.0,0.0,70000.0,,,,,,,
69830937,1769.0,4249.0,70000.0,0.0,0.0,0.0,0.0,0.0,70000.0,,,,,,,
69832252,1769.0,4249.0,50000.0,0.0,0.0,0.0,0.0,0.0,50000.0,,,,,,,
69833121,1769.0,4249.0,70000.0,0.0,0.0,0.0,0.0,0.0,70000.0,,,,,,,
69837279,1769.0,4249.0,50000.0,0.0,0.0,0.0,0.0,0.0,50000.0,,,,,,,
69839770,1769.0,4249.0,50000.0,0.0,0.0,0.0,0.0,0.0,50000.0,,,,,,,
69842037,1769.0,4249.0,127279.0,0.0,0.0,0.0,0.0,0.0,127279.0,,,,,,,
69843001,1769.0,4249.0,48000.0,0.0,0.0,0.0,0.0,0.0,48000.0,,,,,,,
69844072,1769.0,4249.0,75000.0,0.0,0.0,0.0,0.0,0.0,75000.0,,,,,,,
69844889,1769.0,4249.0,75000.0,0.0,0.0,0.0,0.0,0.0,75000.0,,,,,,,
69853407,1769.0,4249.0,100000.0,0.0,0.0,0.0,0.0,0.0,100000.0,,,,,,,
69854522,1769.0,4249.0,200000.0,0.0,0.0,0.0,0.0,0.0,200000.0,,,,,,,
69860405,1769.0,4249.0,135279.0,0.0,0.0,0.0,0.0,0.0,135279.0,,,,,,,
69898097,1769.0,4211.0,0.0,0.0,0.0,200000.0,0.0,0.0,200000.0,,,,,,,
69908746,1769.0,4211.0,0.0,0.0,0.0,12000.0,0.0,0.0,12000.0,,,,,,,
69910003,1769.0,4211.0,0.0,0.0,0.0,73279.0,0.0,0.0,73279.0,,,,,,,
78438619,1769.0,4249.0,50000.0,0.0,0.0,0.0,0.0,0.0,50000.0,,,,,,,
78447588,1769.0,4211.0,0.0,0.0,0.0,195093.0,0.0,0.0,195093.0,,,,,,,
78448665,1778.0,4250.0,0.0,0.0,0.0,200000.0,0.0,0.0,200000.0,,,,,,,
78449148,1778.0,4250.0,0.0,0.0,0.0,150000.0,0.0,0.0,150000.0,,,,,,,
78450132,1778.0,4250.0,0.0,0.0,0.0,161085.0,0.0,0.0,161085.0,,,,,,,
78453646,1778.0,4250.0,0.0,0.0,0.0,100000.0,0.0,0.0,100000.0,,,,,,,
78465024,1769.0,4211.0,0.0,0.0,0.0,300000.0,0.0,0.0,300000.0,,,,,,,
78466235,1778.0,4250.0,0.0,0.0,0.0,100000.0,0.0,0.0,100000.0,,,,,,,
78466559,1778.0,4250.0,0.0,0.0,0.0,103695.0,0.0,0.0,103695.0,,,,,,,
93755372,,,,,,,,,,,,,,,,
99155011,,,,,,,,,,,,,,,,
99155810,,,,,,,,,,,,,,,,
99157465,,,,,,,,,,,,,,,,
99158943,,,,,,,,,,,,,,,,
99161856,,,,,,,,,,,,,,,,
99163899,0.0,0.0,0.0,0.0,0.0,23500.0,0.0,0.0,23500.0,,,,,,,
99174669,,,,,,,,,,,,,,,,
99176129,,,,,,,,,,,,,,,,
99176677,0.0,0.0,0.0,0.0,0.0,1000.0,0.0,0.0,1000.0,,,,,,,
99177337,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,100.0,,,,,,,
99210566,,,,,,,,,,,,,,,,
99213378,,,,,,,,,,,,,,,,
99213748,,,,,,,,,,,,,,,,
99213936,,,,,,,,,,,,,,,,
99214200,,,,,,,,,,,,,,,,
99214600,,,,,,,,,,,,,,,,
99359239,,,,,,,,,,,,,,,,
100270945,,,,,,,,,,,,,,,,
100578945,,,,,,,,,,,,,,,,
101974284,,,,,,,,,,,,,,,,
101975873,,,,,,,,,,,,,,,,
101983020,,,,,,,,,,,,,,,,
101984720,,,,,,,,,,,,,,,,
101986224,,,,,,,,,,,,,,,,
101987325,,,,,,,,,,,,,,,,
101989485,,,,,,,,,,,,,,,,
102901334,,,,,,,,,,,,,,,,
102902663,,,,,,,,,,,,,,,,
102904540,,,,,,,,,,,,,,,,
102905636,,,,,,,,,,,,,,,,
102907510,,,,,,,,,,,,,,,,
102908497,,,,,,,,,,,,,,,,
102911235,,,,,,,,,,,,,,,,
102912027,,,,,,,,,,,,,,,,
102914365,,,,,,,,,,,,,,,,
102915382,,,,,,,,,,,,,,,,
102917669,,,,,,,,,,,,,,,,
102918916,,,,,,,,,,,,,,,,
102922165,,,,,,,,,,,,,,,,
102923192,0.0,0.0,0.0,0.0,0.0,48000.0,0.0,0.0,48000.0,,,,,,,
102934146,0.0,0.0,0.0,0.0,0.0,7000.0,0.0,0.0,7000.0,,,,,,,
102937022,0.0,0.0,0.0,0.0,0.0,7000.0,0.0,0.0,7000.0,,,,,,,
102939652,0.0,0.0,0.0,0.0,0.0,2000.0,0.0,0.0,2000.0,,,,,,,
102941112,0.0,0.0,0.0,0.0,0.0,5000.0,0.0,0.0,5000.0,,,,,,,
102946547,,,,,,,,,,,,,,,,
102948831,,,,,,,,,,,,,,,,
102950612,,,,,,,,,,,,,,,,
102951470,,,,,,,,,,,,,,,,
102952219,,,,,,,,,,,,,,,,
102952895,,,,,,,,,,,,,,,,
102953287,,,,,,,,,,,,,,,,
102953818,,,,,,,,,,,,,,,,
102954516,,,,,,,,,,,,,,,,
102954584,,,,,,,,,,,,,,,,
102955377,,,,,,,,,,,,,,,,
102955420,,,,,,,,,,,,,,,,
102956295,,,,,,,,,,,,,,,,
102956362,,,,,,,,,,,,,,,,
102956984,,,,,,,,,,,,,,,,
102957778,,,,,,,,,,,,,,,,
102957978,,,,,,,,,,,,,,,,
102959720,,,,,,,,,,,,,,,,
102960058,,,,,,,,,,,,,,,,
102960957,,,,,,,,,,,,,,,,
102961200,,,,,,,,,,,,,,,,
102962039,,,,,,,,,,,,,,,,
102962586,,,,,,,,,,,,,,,,
102962692,,,,,,,,,,,,,,,,
102962976,,,,,,,,,,,,,,,,
102963556,,,,,,,,,,,,,,,,
102963875,,,,,,,,,,,,,,,,
102964069,,,,,,,,,,,,,,,,
102964663,,,,,,,,,,,,,,,,
102965535,,,,,,,,,,,,,,,,
102965694,,,,,,,,,,,,,,,,
102966312,,,,,,,,,,,,,,,,
102966603,,,,,,,,,,,,,,,,
102973194,,,,,,,,,,,,,,,,
102973670,,,,,,,,,,,,,,,,
102974240,,,,,,,,,,,,,,,,
102974591,,,,,,,,,,,,,,,,
102975631,,,,,,,,,,,,,,,,
102976601,,,,,,,,,,,,,,,,
99362422,1769.0,4249.0,140000.0,0.0,0.0,0.0,0.0,0.0,140000.0,,,,,,,
99363994,1769.0,4249.0,100118.0,0.0,0.0,0.0,0.0,0.0,100118.0,,,,,,,
99364748,1769.0,4249.0,190000.0,0.0,0.0,0.0,0.0,0.0,190000.0,,,,,,,
99365782,1769.0,4211.0,0.0,0.0,0.0,100000.0,0.0,0.0,100000.0,,,,,,,
99368323,1769.0,4249.0,30000.0,0.0,0.0,0.0,0.0,0.0,30000.0,,,,,,,
99368969,1769.0,4249.0,60000.0,0.0,0.0,0.0,0.0,0.0,60000.0,,,,,,,
99369729,1769.0,4249.0,63000.0,0.0,0.0,0.0,0.0,0.0,63000.0,,,,,,,
99370405,1769.0,4249.0,40000.0,0.0,0.0,0.0,0.0,0.0,40000.0,,,,,,,
99481915,1769.0,4249.0,70000.0,0.0,0.0,0.0,0.0,0.0,70000.0,,,,,,,
100074736,1769.0,4211.0,0.0,0.0,0.0,200000.0,0.0,0.0,200000.0,,,,,,,
100076092,1769.0,4211.0,0.0,0.0,0.0,150000.0,0.0,0.0,150000.0,,,,,,,
100077382,1769.0,4211.0,0.0,0.0,0.0,100000.0,0.0,0.0,100000.0,,,,,,,
100203720,1769.0,4211.0,0.0,0.0,0.0,76824.0,0.0,0.0,76824.0,,,,,,,
100205302,1769.0,4211.0,0.0,0.0,0.0,100000.0,0.0,0.0,100000.0,,,,,,,
100210171,1769.0,4249.0,100000.0,0.0,0.0,0.0,0.0,0.0,100000.0,,,,,,,
100211323,1769.0,4211.0,0.0,0.0,0.0,100000.0,0.0,0.0,100000.0,,,,,,,
100213678,1778.0,4250.0,0.0,0.0,0.0,100000.0,0.0,0.0,100000.0,,,,,,,
100215007,1778.0,4250.0,0.0,0.0,0.0,114780.0,0.0,0.0,114780.0,,,,,,,
100217369,1778.0,4250.0,0.0,0.0,0.0,100000.0,0.0,0.0,100000.0,,,,,,,
100219381,1778.0,4250.0,0.0,0.0,0.0,200000.0,0.0,0.0,200000.0,,,,,,,
100219982,1778.0,4250.0,0.0,0.0,0.0,150000.0,0.0,0.0,150000.0,,,,,,,
100220623,1778.0,4250.0,0.0,0.0,0.0,150000.0,0.0,0.0,150000.0,,,,,,,
101370275,1769.0,4249.0,67118.0,0.0,0.0,0.0,0.0,0.0,67118.0,,,,,,,
102979154,1769.0,4249.0,330000.0,0.0,0.0,0.0,0.0,0.0,330000.0,,,,,,,
102979344,1769.0,4249.0,50000.0,0.0,0.0,0.0,0.0,0.0,50000.0,,,,,,,
117195358,,,,,,,,,,,,,,,,
117198273,,,,,,,,,,,,,,,,
117912265,,,,,,,,,,,,,,,,
117937620,,,,,,,,,,,,,,,,
117937776,,,,,,,,,,,,,,,,
117937947,,,,,,,,,,,,,,,,
117938076,,,,,,,,,,,,,,,,
117938621,,,,,,,,,,,,,,,,
117938749,,,,,,,,,,,,,,,,
117938912,,,,,,,,,,,,,,,,
117955592,,,,,,,,,,,,,,,,
117956113,,,,,,,,,,,,,,,,
117956711,,,,,,,,,,,,,,,,
118260858,0.0,0.0,0.0,0.0,0.0,20000.0,0.0,0.0,20000.0,,,,,,,
118261432,,,,,,,,,,,,,,,,
118261876,,,,,,,,,,,,,,,,
118263098,,,,,,,,,,,,,,,,
118264260,,,,,,,,,,,,,,,,
118266419,,,,,,,,,,,,,,,,
121002351,,,,,,,,,,,,,,,,
121716756,38.0,1.0,0.0,0.0,0.0,1000000.0,0.0,0.0,1000000.0,,,,,,,
121716820,38.0,1.0,0.0,0.0,0.0,1000000.0,0.0,0.0,1000000.0,,,,,,,
121716938,38.0,1.0,0.0,0.0,0.0,1000000.0,0.0,0.0,1000000.0,,,,,,,
121717064,38.0,1.0,0.0,0.0,0.0,1000000.0,0.0,0.0,1000000.0,,,,,,,
121717135,38.0,1.0,0.0,0.0,0.0,1000000.0,0.0,0.0,1000000.0,,,,,,,
121735557,,,,,,,,,,,,,,,,
121735611,,,,,,,,,,,,,,,,
121735656,,,,,,,,,,,,,,,,
121735759,,,,,,,,,,,,,,,,
121735811,,,,,,,,,,,,,,,,
121735869,,,,,,,,,,,,,,,,
121795376,,,,,,,,,,,,,,,,
121795556,,,,,,,,,,,,,,,,
121832603,1769.0,4249.0,3500.0,0.0,0.0,0.0,0.0,0.0,3500.0,,,,,,,
121833242,1769.0,4249.0,3500.0,0.0,0.0,0.0,0.0,0.0,3500.0,,,,,,,
121840430,0.0,0.0,0.0,0.0,0.0,21600.0,0.0,0.0,21600.0,,,,,,,
121853026,38.0,1.0,0.0,0.0,0.0,121000.0,0.0,0.0,121000.0,,,,,,,
121853501,38.0,1.0,0.0,0.0,0.0,121000.0,0.0,0.0,121000.0,,,,,,,
121853879,38.0,1.0,0.0,0.0,0.0,121000.0,0.0,0.0,121000.0,,,,,,,
121854237,38.0,1.0,0.0,0.0,0.0,121000.0,0.0,0.0,121000.0,,,,,,,
121854553,38.0,1.0,0.0,0.0,0.0,121000.0,0.0,0.0,121000.0,,,,,,,
121854886,38.0,1.0,0.0,0.0,0.0,121000.0,0.0,0.0,121000.0,,,,,,,
121855171,38.0,1.0,0.0,0.0,0.0,121000.0,0.0,0.0,121000.0,,,,,,,
121855418,38.0,1.0,0.0,0.0,0.0,121000.0,0.0,0.0,121000.0,,,,,,,
121855745,38.0,1.0,0.0,0.0,0.0,121000.0,0.0,0.0,121000.0,,,,,,,
121856684,38.0,1.0,0.0,0.0,0.0,121000.0,0.0,0.0,121000.0,,,,,,,
121857281,38.0,1.0,0.0,0.0,0.0,121000.0,0.0,0.0,121000.0,,,,,,,
121858452,,,,,,,,,,,,,,,,
121859055,,,,,,,,,,,,,,,,
121859474,,,,,,,,,,,,,,,,
121860035,,,,,,,,,,,,,,,,
121860368,,,,,,,,,,,,,,,,
121860636,,,,,,,,,,,,,,,,
121861019,,,,,,,,,,,,,,,,
121861321,,,,,,,,,,,,,,,,
121862458,,,,,,,,,,,,,,,,
121862978,,,,,,,,,,,,,,,,
121863193,,,,,,,,,,,,,,,,
121863572,,,,,,,,,,,,,,,,
121863815,,,,,,,,,,,,,,,,
121864177,,,,,,,,,,,,,,,,
121864565,,,,,,,,,,,,,,,,
121864839,,,,,,,,,,,,,,,,
121865092,,,,,,,,,,,,,,,,
121865338,,,,,,,,,,,,,,,,
121865539,,,,,,,,,,,,,,,,
121865974,,,,,,,,,,,,,,,,
121867330,,,,,,,,,,,,,,,,
121867457,,,,,,,,,,,,,,,,
121872527,,,,,,,,,,,,,,,,
121872728,,,,,,,,,,,,,,,,
121873610,,,,,,,,,,,,,,,,
121873702,,,,,,,,,,,,,,,,
121873772,,,,,,,,,,,,,,,,
121873853,,,,,,,,,,,,,,,,
121873939,,,,,,,,,,,,,,,,
121874054,,,,,,,,,,,,,,,,
121874150,,,,,,,,,,,,,,,,
121894095,,,,,,,,,,,,,,,,
121894196,,,,,,,,,,,,,,,,
121894269,,,,,,,,,,,,,,,,
121894320,,,,,,,,,,,,,,,,
121894479,,,,,,,,,,,,,,,,
121894584,,,,,,,,,,,,,,,,
121894633,,,,,,,,,,,,,,,,
121894721,,,,,,,,,,,,,,,,
121894785,,,,,,,,,,,,,,,,
121894830,,,,,,,,,,,,,,,,
121894879,,,,,,,,,,,,,,,,
121894930,,,,,,,,,,,,,,,,
121894987,,,,,,,,,,,,,,,,
121895037,,,,,,,,,,,,,,,,
121895255,,,,,,,,,,,,,,,,
121895322,,,,,,,,,,,,,,,,
121895379,,,,,,,,,,,,,,,,
121895473,,,,,,,,,,,,,,,,
121895729,,,,,,,,,,,,,,,,
121895828,,,,,,,,,,,,,,,,
121895898,,,,,,,,,,,,,,,,
121895964,,,,,,,,,,,,,,,,
121902909,,,,,,,,,,,,,,,,
121903284,,,,,,,,,,,,,,,,
121903494,,,,,,,,,,,,,,,,
121903724,,,,,,,,,,,,,,,,
121903835,,,,,,,,,,,,,,,,
121903916,,,,,,,,,,,,,,,,
121904045,,,,,,,,,,,,,,,,
121905224,,,,,,,,,,,,,,,,
121946298,38.0,1.0,0.0,0.0,0.0,1000000.0,0.0,0.0,1000000.0,,,,,,,
121947098,38.0,1.0,0.0,0.0,0.0,1000000.0,0.0,0.0,1000000.0,,,,,,,
121947173,38.0,1.0,0.0,0.0,0.0,1000000.0,0.0,0.0,1000000.0,,,,,,,
121948170,0.0,0.0,0.0,0.0,0.0,40000.0,0.0,0.0,40000.0,,,,,,,
121948566,,,,,,,,,,,,,,,,
121948664,,,,,,,,,,,,,,,,
121948738,,,,,,,,,,,,,,,,
121948823,,,,,,,,,,,,,,,,
121949112,,,,,,,,,,,,,,,,
121949287,,,,,,,,,,,,,,,,
121949627,,,,,,,,,,,,,,,,
127434229,1769.0,4249.0,30000.0,0.0,0.0,0.0,0.0,0.0,30000.0,,,,,,,
113468094,1769.0,4249.0,39000.0,0.0,0.0,0.0,0.0,0.0,39000.0,,,,,,,
121796675,1769.0,4249.0,35000.0,0.0,0.0,0.0,0.0,0.0,35000.0,,,,,,,
121796760,1769.0,4249.0,30000.0,0.0,0.0,0.0,0.0,0.0,30000.0,,,,,,,
121796822,1769.0,4249.0,116118.0,0.0,0.0,0.0,0.0,0.0,116118.0,,,,,,,
121796911,1769.0,4249.0,400000.0,0.0,0.0,0.0,0.0,0.0,400000.0,,,,,,,
121797055,1769.0,4249.0,510000.0,0.0,0.0,0.0,0.0,0.0,510000.0,,,,,,,
121797409,1769.0,4249.0,3500.0,0.0,0.0,0.0,0.0,0.0,3500.0,,,,,,,
121797522,1769.0,4249.0,3500.0,0.0,0.0,0.0,0.0,0.0,3500.0,,,,,,,
121797701,1769.0,4249.0,3500.0,0.0,0.0,0.0,0.0,0.0,3500.0,,,,,,,
121799777,1769.0,4249.0,62618.0,0.0,0.0,0.0,0.0,0.0,62618.0,,,,,,,
121836389,1769.0,4211.0,0.0,0.0,0.0,50000.0,0.0,0.0,50000.0,,,,,,,
121837616,1769.0,4211.0,0.0,0.0,0.0,40000.0,0.0,0.0,40000.0,,,,,,,
121838294,1778.0,4250.0,0.0,0.0,0.0,100000.0,0.0,0.0,100000.0,,,,,,,
121838664,1778.0,4250.0,0.0,0.0,0.0,200000.0,0.0,0.0,200000.0,,,,,,,
121839463,1778.0,4250.0,0.0,0.0,0.0,314780.0,0.0,0.0,314780.0,,,,,,,
121839866,1778.0,4250.0,0.0,0.0,0.0,200000.0,0.0,0.0,200000.0,,,,,,,
121875120,1769.0,4211.0,0.0,0.0,0.0,144824.0,0.0,0.0,144824.0,,,,,,,
127434092,1769.0,4211.0,0.0,0.0,0.0,50000.0,0.0,0.0,50000.0,,,,,,,
127434152,1769.0,4211.0,0.0,0.0,0.0,12000.0,0.0,0.0,12000.0,,,,,,,
127434199,1769.0,4211.0,0.0,0.0,0.0,150000.0,0.0,0.0,150000.0,,,,,,,
127434272,1769.0,4211.0,0.0,0.0,0.0,230000.0,0.0,0.0,230000.0,,,,,,,
127434382,1769.0,4211.0,0.0,0.0,0.0,150000.0,0.0,0.0,150000.0,,,,,,,
121833970,1769.0,4211.0,0.0,0.0,0.0,150000.0,0.0,0.0,150000.0,0.0,0.0,0.0,150000.0,0.0,0.0,
121835287,1769.0,4211.0,0.0,0.0,0.0,150000.0,0.0,0.0,150000.0,0.0,0.0,0.0,150000.0,0.0,0.0,
121836854,1769.0,4211.0,0.0,0.0,0.0,50000.0,0.0,0.0,50000.0,0.0,0.0,0.0,50000.0,0.0,0.0,
121837168,1769.0,4211.0,0.0,0.0,0.0,12000.0,0.0,0.0,12000.0,0.0,0.0,0.0,12000.0,0.0,0.0,
121870602,1769.0,4249.0,30000.0,0.0,0.0,0.0,0.0,0.0,30000.0,30000.0,0.0,0.0,0.0,0.0,0.0,
121870790,1769.0,4211.0,0.0,0.0,0.0,230000.0,0.0,0.0,230000.0,0.0,0.0,0.0,230000.0,0.0,0.0,
44227334,1769.0,4211.0,0.0,0.0,0.0,8000.0,0.0,0.0,8000.0,,,,,,,
44227443,1778.0,4251.0,0.0,0.0,0.0,400000.0,0.0,0.0,400000.0,,,,,,,
51917684,1769.0,4249.0,200000.0,0.0,0.0,0.0,0.0,0.0,200000.0,,,,,,,
51918379,1769.0,4211.0,0.0,0.0,0.0,90000.0,0.0,0.0,90000.0,,,,,,,
51918758,1778.0,4251.0,0.0,0.0,0.0,50000.0,0.0,0.0,50000.0,,,,,,,
51918815,1778.0,4251.0,0.0,0.0,0.0,70000.0,0.0,0.0,70000.0,,,,,,,
87228396,1518.0,3880.0,0.0,0.0,0.0,8639858.0,0.0,0.0,8639858.0,,,,,,,
87228973,1778.0,4251.0,0.0,0.0,0.0,87864.0,0.0,0.0,87864.0,,,,,,,
87229467,1778.0,4251.0,0.0,0.0,0.0,231438.0,0.0,0.0,231438.0,,,,,,,
87229489,1769.0,4211.0,0.0,0.0,0.0,347673.0,0.0,0.0,347673.0,,,,,,,
87229528,1769.0,4249.0,347672.0,0.0,0.0,0.0,0.0,0.0,347672.0,,,,,,,
87229552,1767.0,4210.0,0.0,0.0,0.0,2067840.0,0.0,0.0,2067840.0,,,,,,,
87229573,38.0,1.0,0.0,0.0,0.0,8715150.0,0.0,0.0,8715150.0,,,,,,,
87229598,1518.0,3880.0,0.0,0.0,0.0,1727971.0,0.0,0.0,1727971.0,,,,,,,
44227218,1769.0,4249.0,240000.0,0.0,0.0,0.0,0.0,0.0,240000.0,,,,,,,
44227250,1769.0,4249.0,100000.0,0.0,0.0,0.0,0.0,0.0,100000.0,,,,,,,
44227259,1769.0,4249.0,300000.0,0.0,0.0,0.0,0.0,0.0,300000.0,,,,,,,
51917574,1769.0,4249.0,150000.0,0.0,0.0,0.0,0.0,0.0,150000.0,,,,,,,
51918217,1769.0,4249.0,748396.0,0.0,0.0,0.0,0.0,0.0,748396.0,,,,,,,
60561431,1769.0,4211.0,0.0,0.0,0.0,900000.0,0.0,0.0,900000.0,,,,,,,
60561586,1769.0,4211.0,0.0,0.0,0.0,740395.0,0.0,0.0,740395.0,,,,,,,
87228010,1778.0,4251.0,0.0,0.0,0.0,150000.0,0.0,0.0,150000.0,,,,,,,
87228076,1778.0,4251.0,0.0,0.0,0.0,70000.0,0.0,0.0,70000.0,,,,,,,
87228126,1778.0,4251.0,0.0,0.0,0.0,70000.0,0.0,0.0,70000.0,,,,,,,
87228170,1778.0,4251.0,0.0,0.0,0.0,259326.0,0.0,0.0,259326.0,,,,,,,
44227369,1769.0,4211.0,0.0,0.0,0.0,900000.0,0.0,0.0,900000.0,0.0,0.0,0.0,900000.0,0.0,0.0,
44227382,1769.0,4211.0,0.0,0.0,0.0,340395.0,0.0,0.0,340395.0,0.0,0.0,0.0,340395.0,0.0,0.0,
44227393,1769.0,4211.0,0.0,0.0,0.0,400000.0,0.0,0.0,400000.0,0.0,0.0,0.0,400000.0,0.0,0.0,
44227460,1778.0,4251.0,0.0,0.0,0.0,637190.0,0.0,0.0,637190.0,0.0,0.0,0.0,637190.0,0.0,0.0,
56168863,1769.0,4249.0,250000.0,0.0,0.0,0.0,0.0,0.0,250000.0,,,,,,,
56168905,1769.0,4249.0,200000.0,0.0,0.0,0.0,0.0,0.0,200000.0,,,,,,,
56168999,1769.0,4211.0,0.0,0.0,0.0,100000.0,0.0,0.0,100000.0,,,,,,,
56169020,1769.0,4211.0,0.0,0.0,0.0,150000.0,0.0,0.0,150000.0,,,,,,,
56169058,1769.0,4211.0,0.0,0.0,0.0,228000.0,0.0,0.0,228000.0,,,,,,,
56192383,1769.0,4211.0,0.0,0.0,0.0,200000.0,0.0,0.0,200000.0,,,,,,,
56192614,1769.0,4211.0,0.0,0.0,0.0,10000.0,0.0,0.0,10000.0,,,,,,,
56192733,1778.0,4250.0,0.0,0.0,0.0,300000.0,0.0,0.0,300000.0,,,,,,,
56192758,1769.0,4211.0,0.0,0.0,0.0,200000.0,0.0,0.0,200000.0,,,,,,,
56192798,1778.0,4250.0,0.0,0.0,0.0,200000.0,0.0,0.0,200000.0,,,,,,,
56192941,1778.0,4250.0,0.0,0.0,0.0,157190.0,0.0,0.0,157190.0,,,,,,,
56192966,1778.0,4250.0,0.0,0.0,0.0,100000.0,0.0,0.0,100000.0,,,,,,,
56193006,1778.0,4250.0,0.0,0.0,0.0,100000.0,0.0,0.0,100000.0,,,,,,,
56193842,1778.0,4250.0,0.0,0.0,0.0,100000.0,0.0,0.0,100000.0,,,,,,,
56168852,1769.0,4249.0,288000.0,0.0,0.0,0.0,0.0,0.0,288000.0,,,,,,,
56168872,1769.0,4249.0,80000.0,0.0,0.0,0.0,0.0,0.0,80000.0,,,,,,,
56168881,1769.0,4249.0,251198.0,0.0,0.0,0.0,0.0,0.0,251198.0,,,,,,,
56168889,1769.0,4249.0,240000.0,0.0,0.0,0.0,0.0,0.0,240000.0,,,,,,,
56168929,1769.0,4249.0,159197.0,0.0,0.0,0.0,0.0,0.0,159197.0,,,,,,,
56168958,1769.0,4249.0,270000.0,0.0,0.0,0.0,0.0,0.0,270000.0,,,,,,,
56168982,1769.0,4211.0,0.0,0.0,0.0,500000.0,0.0,0.0,500000.0,,,,,,,
56169034,1769.0,4211.0,0.0,0.0,0.0,200000.0,0.0,0.0,200000.0,,,,,,,
56169082,1769.0,4211.0,0.0,0.0,0.0,200000.0,0.0,0.0,200000.0,,,,,,,
56192487,1769.0,4211.0,0.0,0.0,0.0,50000.0,0.0,0.0,50000.0,,,,,,,
56192687,1769.0,4211.0,0.0,0.0,0.0,100395.0,0.0,0.0,100395.0,,,,,,,
47855464,1769.0,4249.0,869197.0,0.0,0.0,0.0,0.0,0.0,869197.0,869197.0,0.0,0.0,0.0,0.0,0.0,
47855486,1769.0,4249.0,869198.0,0.0,0.0,0.0,0.0,0.0,869198.0,869198.0,0.0,0.0,0.0,0.0,0.0,
47855518,1769.0,4211.0,0.0,0.0,0.0,1738395.0,0.0,0.0,1738395.0,0.0,0.0,0.0,1738395.0,0.0,0.0,
47855539,1778.0,4250.0,0.0,0.0,0.0,1157190.0,0.0,0.0,1157190.0,0.0,0.0,0.0,1157190.0,0.0,0.0,
47855560,0.0,0.0,0.0,0.0,0.0,434227.0,0.0,0.0,434227.0,0.0,0.0,0.0,434227.0,0.0,0.0,
