row_id,gp_lgd_code,gp_name,plan_year,doc_type,source_file,activity_code,work_plan_year,adm_approval_no,adm_approval_sanction_date,work_proposed_cost,adm_approval_authority
116350|2020|AA|0,116350,Hirlipali,2020,AA,2020_AA.json,44434659,2020,1,2021-02-10,48000.0,BDO
116350|2020|AA|1,116350,Hirlipali,2020,AA,2020_AA.json,44434533,2020,3,2021-02-10,180000.0,BDO
116350|2020|AA|2,116350,Hirlipali,2020,AA,2020_AA.json,44434332,2020,2,2021-02-10,70000.0,BDO
116350|2020|AA|3,116350,Hirlipali,2020,AA,2020_AA.json,50379473,2020,4,2021-02-25,54492.0,BDO
116350|2020|AA|4,116350,Hirlipali,2020,AA,2020_AA.json,50380045,2020,2,2021-02-25,33002.0,BDO
116350|2020|AA|5,116350,Hirlipali,2020,AA,2020_AA.json,50380394,2020,1,2021-02-25,54492.0,BDO
116350|2020|AA|6,116350,Hirlipali,2020,AA,2020_AA.json,50386819,2020,1,2021-04-12,178274.0,BDO
116350|2020|AA|7,116350,Hirlipali,2020,AA,2020_AA.json,44434249,2020,2,2020-11-06,100000.0,BDO
116350|2020|AA|8,116350,Hirlipali,2020,AA,2020_AA.json,44434352,2020,5,2021-02-10,95772.0,BDO
116350|2020|AA|9,116350,Hirlipali,2020,AA,2020_AA.json,44434893,2020,6,2021-02-10,43120.0,BDO
116350|2020|AA|10,116350,Hirlipali,2020,AA,2020_AA.json,44434698,2020,7,2021-02-10,117772.0,bdo
116350|2020|AA|11,116350,Hirlipali,2020,AA,2020_AA.json,44434871,2020,1,2021-04-01,100000.0,BDO
116350|2020|AA|12,116350,Hirlipali,2020,AA,2020_AA.json,44434227,2020,10,2020-11-06,150000.0,BDO
116350|2020|AA|13,116350,Hirlipali,2020,AA,2020_AA.json,44434288,2020,11,2020-11-06,300000.0,BDO
116350|2020|AA|14,116350,Hirlipali,2020,AA,2020_AA.json,50380926,2020,1,2021-02-26,91381.0,BDO
116350|2020|AA|15,116350,Hirlipali,2020,AA,2020_AA.json,50379756,2020,2,2021-02-26,160543.0,BDO
116350|2020|AA|16,116350,Hirlipali,2020,AA,2020_AA.json,50380631,2020,4,2021-02-26,106090.0,BDO
116350|2020|AA|17,116350,Hirlipali,2020,AA,2020_AA.json,50385180,2020,6,2021-02-26,162137.0,BDO
116350|2020|AA|18,116350,Hirlipali,2020,AA,2020_AA.json,50386577,2020,1,2021-12-22,30000.0,BDO
116350|2020|AA|19,116350,Hirlipali,2020,AA,2020_AA.json,50378946,2020,1,2021-04-12,150000.0,BDO
116350|2020|AA|20,116350,Hirlipali,2020,AA,2020_AA.json,50386093,2020,16,2021-12-22,12000.0,BDO
116350|2020|AA|21,116350,Hirlipali,2020,AA,2020_AA.json,50385618,2020,16,2021-12-23,12000.0,BDO
116350|2020|AA|22,116350,Hirlipali,2020,AA,2020_AA.json,50378563,2020,1,2024-07-12,200000.0,BDO
116350|2021|AA|0,116350,Hirlipali,2021,AA,2021_AA.json,48947039,2021,1,2021-04-01,180000.0,BDO
116350|2021|AA|1,116350,Hirlipali,2021,AA,2021_AA.json,48945604,2021,5,2021-12-03,330000.0,BDO
116350|2021|AA|2,116350,Hirlipali,2021,AA,2021_AA.json,48702295,2021,6,2021-12-03,200000.0,BDO
116350|2021|AA|3,116350,Hirlipali,2021,AA,2021_AA.json,48945521,2021,4,2021-12-03,335835.0,BDO
116350|2021|AA|4,116350,Hirlipali,2021,AA,2021_AA.json,48946946,2021,1,2021-04-01,48000.0,BDO
116350|2021|AA|5,116350,Hirlipali,2021,AA,2021_AA.json,48702608,2021,7,2021-12-24,250000.0,BDO
116350|2021|AA|6,116350,Hirlipali,2021,AA,2021_AA.json,48945928,2021,1,2021-11-01,73120.0,BDO
116350|2021|AA|7,116350,Hirlipali,2021,AA,2021_AA.json,48947102,2021,1,2021-05-01,124917.0,BDO
116350|2021|AA|8,116350,Hirlipali,2021,AA,2021_AA.json,48945227,2021,1,2021-12-03,482917.0,bdo
116350|2021|AA|9,116350,Hirlipali,2021,AA,2021_AA.json,48945351,2021,1,2021-12-03,150000.0,BDO
116350|2021|AA|10,116350,Hirlipali,2021,AA,2021_AA.json,48945423,2021,2,2021-12-18,150000.0,BDO
116350|2021|AA|11,116350,Hirlipali,2021,AA,2021_AA.json,48947241,2021,1,2022-08-05,100000.0,BDO
116350|2021|AA|12,116350,Hirlipali,2021,AA,2021_AA.json,48947511,2021,1,2025-09-29,117083.0,BDO
116350|2021|AA|13,116350,Hirlipali,2021,AA,2021_AA.json,48945030,2021,1,2024-12-03,32918.0,BDO
116350|2022|AA|0,116350,Hirlipali,2022,AA,2022_AA.json,61688546,2022,1,2022-07-22,48000.0,BDO
116350|2022|AA|1,116350,Hirlipali,2022,AA,2022_AA.json,65647242,2022,1,2022-12-28,200000.0,BDO
116350|2022|AA|2,116350,Hirlipali,2022,AA,2022_AA.json,65647752,2022,2,2023-02-14,5150.0,BDO
116350|2022|AA|3,116350,Hirlipali,2022,AA,2022_AA.json,61656325,2022,1,2022-11-08,100000.0,BDO
116350|2022|AA|4,116350,Hirlipali,2022,AA,2022_AA.json,65647681,2022,2,2022-11-10,114594.0,BDO
116350|2022|AA|5,116350,Hirlipali,2022,AA,2022_AA.json,65640607,2022,1,2023-02-14,200000.0,BDO
116350|2022|AA|6,116350,Hirlipali,2022,AA,2022_AA.json,65640848,2022,2,2023-05-02,100000.0,BDO
116350|2022|AA|7,116350,Hirlipali,2022,AA,2022_AA.json,65640647,2022,18,2022-11-03,200000.0,BDO
116350|2022|AA|8,116350,Hirlipali,2022,AA,2022_AA.json,65647203,2022,1,2023-03-03,128744.0,BDO
116350|2022|AA|9,116350,Hirlipali,2022,AA,2022_AA.json,65647344,2022,5,2023-02-23,50000.0,BDO
116350|2022|AA|10,116350,Hirlipali,2022,AA,2022_AA.json,65647221,2022,2,2023-06-19,80000.0,BDO
116350|2022|AA|11,116350,Hirlipali,2022,AA,2022_AA.json,65640793,2022,4,2023-06-06,400000.0,BDO
116350|2022|AA|12,116350,Hirlipali,2022,AA,2022_AA.json,65640676,2022,2,2022-10-04,118120.0,BDO
116350|2022|AA|13,116350,Hirlipali,2022,AA,2022_AA.json,65640722,2022,1,2025-04-01,125000.0,BDO
116350|2022|AA|14,116350,Hirlipali,2022,AA,2022_AA.json,65647385,2022,1,2025-04-01,107000.0,BDO
116350|2023|AA|0,116350,Hirlipali,2023,AA,2023_AA.json,82758183,2023,1,2023-05-05,280000.0,BDO
116350|2023|AA|1,116350,Hirlipali,2023,AA,2023_AA.json,81955225,2023,1,2023-11-04,404432.0,BDO
116350|2023|AA|2,116350,Hirlipali,2023,AA,2023_AA.json,81809079,2023,7,2023-11-07,593542.0,BDO
116350|2023|AA|3,116350,Hirlipali,2023,AA,2023_AA.json,81957492,2023,4,2024-01-01,48000.0,BDO
116350|2023|AA|4,116350,Hirlipali,2023,AA,2023_AA.json,82755183,2023,15,2023-11-04,10000.0,BDO
116350|2023|AA|5,116350,Hirlipali,2023,AA,2023_AA.json,81954553,2023,1,2024-04-05,128724.0,BDO
116350|2023|AA|6,116350,Hirlipali,2023,AA,2023_AA.json,82753880,2023,1,2024-06-10,100000.0,BDO
116350|2023|AA|7,116350,Hirlipali,2023,AA,2023_AA.json,82688276,2023,1,2023-12-26,66000.0,BDO
116350|2023|AA|8,116350,Hirlipali,2023,AA,2023_AA.json,127245789,2023,1,2023-05-10,50000.0,BDO
116350|2023|AA|9,116350,Hirlipali,2023,AA,2023_AA.json,128251100,2023,1,2026-05-12,100000.0,BDO
116350|2023|AA|10,116350,Hirlipali,2023,AA,2023_AA.json,128340688,2023,1,2026-05-12,80000.0,BDO
116350|2024|AA|0,116350,Hirlipali,2024,AA,2024_AA.json,105399201,2024,1,2024-07-01,300000.0,BDO
116350|2024|AA|1,116350,Hirlipali,2024,AA,2024_AA.json,105444928,2024,2,2024-07-01,295917.0,BDO
116350|2024|AA|2,116350,Hirlipali,2024,AA,2024_AA.json,105404519,2024,3,2024-07-05,60000.0,BDO
116350|2024|AA|3,116350,Hirlipali,2024,AA,2024_AA.json,105440256,2024,1,2024-08-01,192767.0,BDO
116350|2024|AA|4,116350,Hirlipali,2024,AA,2024_AA.json,105418828,2024,1,2024-09-06,60000.0,BDO
116350|2024|AA|5,116350,Hirlipali,2024,AA,2024_AA.json,105407657,2024,3,2024-04-12,5150.0,BDO
116350|2024|AA|6,116350,Hirlipali,2024,AA,2024_AA.json,105433602,2024,2,2024-07-11,81750.0,BDO
116350|2024|AA|7,116350,Hirlipali,2024,AA,2024_AA.json,105446314,2024,5,2024-12-24,100000.0,BDO
116350|2024|AA|8,116350,Hirlipali,2024,AA,2024_AA.json,105410403,2024,13,2025-05-23,115050.0,BDO
116350|2024|AA|9,116350,Hirlipali,2024,AA,2024_AA.json,105439238,2024,6,2024-12-22,152756.0,BDO
116350|2024|AA|10,116350,Hirlipali,2024,AA,2024_AA.json,105419399,2024,1,2025-07-01,150000.0,BDO
116350|2024|AA|11,116350,Hirlipali,2024,AA,2024_AA.json,105419843,2024,4,2024-12-22,300000.0,BDO
116350|2024|AA|12,116350,Hirlipali,2024,AA,2024_AA.json,105399843,2024,1,2024-12-22,150000.0,BDO
116350|2025|AA|0,116350,Hirlipali,2025,AA,2025_AA.json,122229651,2025,1,2025-07-28,100000.0,BDO
116350|2025|AA|1,116350,Hirlipali,2025,AA,2025_AA.json,122224718,2025,1,2025-06-18,200000.0,BDO
116350|2025|AA|2,116350,Hirlipali,2025,AA,2025_AA.json,122214980,2025,1,2025-07-31,78000.0,BDO
116350|2025|AA|3,116350,Hirlipali,2025,AA,2025_AA.json,122215410,2025,1,2025-07-28,100000.0,BDO
116350|2025|AA|4,116350,Hirlipali,2025,AA,2025_AA.json,122240109,2025,1,2025-07-28,49000.0,BDO
116350|2025|AA|5,116350,Hirlipali,2025,AA,2025_AA.json,122215204,2025,1,2025-07-28,250000.0,BDO
116350|2025|AA|6,116350,Hirlipali,2025,AA,2025_AA.json,122216991,2025,1,2025-07-28,30000.0,BDO
116350|2025|AA|7,116350,Hirlipali,2025,AA,2025_AA.json,122216772,2025,1,2025-07-28,37067.0,BDO
116350|2025|AA|8,116350,Hirlipali,2025,AA,2025_AA.json,127245330,2025,1,2026-01-08,150000.0,BDO
116350|2025|AA|9,116350,Hirlipali,2025,AA,2025_AA.json,122229535,2025,1,2026-01-12,48696.0,BDO
116350|2025|AA|10,116350,Hirlipali,2025,AA,2025_AA.json,128056968,2025,1,2025-11-20,500000.0,BDO
116350|2025|AA|11,116350,Hirlipali,2025,AA,2025_AA.json,122217691,2025,1,2026-01-22,114000.0,BDO
116350|2025|AA|12,116350,Hirlipali,2025,AA,2025_AA.json,122229799,2025,1,2025-07-28,30000.0,BDO
116397|2020|AA|0,116397,Bandhpali,2020,AA,2020_AA.json,44376521,2020,46842718,2020-11-25,214080.0,SARPANCH
116397|2020|AA|1,116397,Bandhpali,2020,AA,2020_AA.json,46843604,2020,46843604,2020-09-09,300000.0,SARPANCH
116397|2020|AA|2,116397,Bandhpali,2020,AA,2020_AA.json,46851012,2020,46851012,2020-11-20,300000.0,SARPANCH
116397|2020|AA|3,116397,Bandhpali,2020,AA,2020_AA.json,44378637,2020,44378637,2020-08-19,223312.0,BDO
116397|2020|AA|4,116397,Bandhpali,2020,AA,2020_AA.json,46860964,2020,44405383,2020-10-12,30000.0,SARPANCH
116397|2020|AA|5,116397,Bandhpali,2020,AA,2020_AA.json,44377555,2020,4,2021-05-07,100000.0,BDO
116397|2020|AA|6,116397,Bandhpali,2020,AA,2020_AA.json,48283445,2020,2,2021-05-07,150000.0,BDO
116397|2020|AA|7,116397,Bandhpali,2020,AA,2020_AA.json,46861757,2020,2,2021-05-07,48000.0,BDO
116397|2020|AA|8,116397,Bandhpali,2020,AA,2020_AA.json,46863243,2020,4,2021-05-07,100000.0,BDO
116397|2020|AA|9,116397,Bandhpali,2020,AA,2020_AA.json,44377200,2020,2,2021-05-07,150000.0,BDO
116397|2020|AA|10,116397,Bandhpali,2020,AA,2020_AA.json,46861339,2020,2,2021-05-02,522000.0,BDO
116397|2020|AA|11,116397,Bandhpali,2020,AA,2020_AA.json,46860396,2020,4,2021-07-07,300000.0,BDO
116397|2020|AA|12,116397,Bandhpali,2020,AA,2020_AA.json,48281117,2020,2,2021-02-02,100000.0,BDO
116397|2020|AA|13,116397,Bandhpali,2020,AA,2020_AA.json,48281283,2020,4,2021-02-02,100312.0,BDO
116397|2020|AA|14,116397,Bandhpali,2020,AA,2020_AA.json,48281425,2020,2,2021-09-02,873000.0,BDO
116397|2020|AA|15,116397,Bandhpali,2020,AA,2020_AA.json,44378252,2020,4,2021-01-20,300000.0,BDO
116397|2021|AA|0,116397,Bandhpali,2021,AA,2021_AA.json,48587405,2021,1,2021-06-28,1000000.0,BDO
116397|2021|AA|1,116397,Bandhpali,2021,AA,2021_AA.json,48584943,2021,3,2021-06-18,200000.0,BDO
116397|2021|AA|2,116397,Bandhpali,2021,AA,2021_AA.json,48586944,2021,5,2021-06-18,300000.0,BDO
116397|2021|AA|3,116397,Bandhpali,2021,AA,2021_AA.json,48585464,2021,200000,2021-06-18,200000.0,BDOBARPALI
116397|2021|AA|4,116397,Bandhpali,2021,AA,2021_AA.json,48588115,2021,2,2021-06-18,100000.0,BDO
116397|2021|AA|5,116397,Bandhpali,2021,AA,2021_AA.json,55600860,2021,8,2021-06-18,200000.0,BDO
116397|2021|AA|6,116397,Bandhpali,2021,AA,2021_AA.json,48589178,2021,5,2021-06-18,500000.0,BDO
116397|2021|AA|7,116397,Bandhpali,2021,AA,2021_AA.json,48588888,2021,4,2021-06-18,26032.0,BDO
116397|2021|AA|8,116397,Bandhpali,2021,AA,2021_AA.json,48588415,2021,3,2021-06-18,40000.0,BDO
116397|2021|AA|9,116397,Bandhpali,2021,AA,2021_AA.json,48587836,2021,2,2021-09-02,48000.0,BDO
116397|2021|AA|10,116397,Bandhpali,2021,AA,2021_AA.json,48589482,2021,2,2021-09-02,100000.0,BDO
116397|2021|AA|11,116397,Bandhpali,2021,AA,2021_AA.json,48584673,2021,11,2022-02-10,100000.0,BDO Barpali
116397|2021|AA|12,116397,Bandhpali,2021,AA,2021_AA.json,55601248,2021,4,2021-10-26,745052.0,BDO
116397|2022|AA|0,116397,Bandhpali,2022,AA,2022_AA.json,61742460,2022,1,2022-03-10,150000.0,BDO
116397|2022|AA|1,116397,Bandhpali,2022,AA,2022_AA.json,61742577,2022,5,2022-04-10,200000.0,BDO
116397|2022|AA|2,116397,Bandhpali,2022,AA,2022_AA.json,61742509,2022,2,2022-07-26,30000.0,BDO
116397|2022|AA|3,116397,Bandhpali,2022,AA,2022_AA.json,61742586,2022,6,2022-07-26,300000.0,BDO
116397|2022|AA|4,116397,Bandhpali,2022,AA,2022_AA.json,61742520,2022,6,2022-12-16,100000.0,BDO
116397|2022|AA|5,116397,Bandhpali,2022,AA,2022_AA.json,61742479,2022,3,2022-12-23,200000.0,BDO
116397|2022|AA|6,116397,Bandhpali,2022,AA,2022_AA.json,61742455,2022,3,2022-12-30,21392.0,AE
116397|2022|AA|7,116397,Bandhpali,2022,AA,2022_AA.json,61742552,2022,1,2022-12-30,72000.0,AE
116397|2022|AA|8,116397,Bandhpali,2022,AA,2022_AA.json,61742562,2022,4,2022-12-30,142032.0,AE
116397|2022|AA|9,116397,Bandhpali,2022,AA,2022_AA.json,61742451,2022,3,2023-01-31,250000.0,BDO
116397|2022|AA|10,116397,Bandhpali,2022,AA,2022_AA.json,65502394,2022,1,2023-01-31,400000.0,BDO
116397|2022|AA|11,116397,Bandhpali,2022,AA,2022_AA.json,65503722,2022,9,2023-02-28,6500.0,BDO
116397|2022|AA|12,116397,Bandhpali,2022,AA,2022_AA.json,61742490,2022,4,2023-03-13,128544.0,BDO
116397|2022|AA|13,116397,Bandhpali,2022,AA,2022_AA.json,65502685,2022,2,2023-04-13,100000.0,BDO
116397|2022|AA|14,116397,Bandhpali,2022,AA,2022_AA.json,65502816,2022,1,2022-08-12,170000.0,BDO
116397|2022|AA|15,116397,Bandhpali,2022,AA,2022_AA.json,65503385,2022,14,2024-06-12,75000.0,Sarpanch
116397|2022|AA|16,116397,Bandhpali,2022,AA,2022_AA.json,61742558,2022,2,2022-08-12,100000.0,AEE
116397|2022|AA|17,116397,Bandhpali,2022,AA,2022_AA.json,61742469,2022,2,2022-08-14,100000.0,BDO
116397|2023|AA|0,116397,Bandhpali,2023,AA,2023_AA.json,82331651,2023,4,2023-06-08,119700.0,BDO
116397|2023|AA|1,116397,Bandhpali,2023,AA,2023_AA.json,82330506,2023,4,2023-08-02,80000.0,BDO
116397|2023|AA|2,116397,Bandhpali,2023,AA,2023_AA.json,82420944,2023,5,2023-04-24,72000.0,BDO
116397|2023|AA|3,116397,Bandhpali,2023,AA,2023_AA.json,82335953,2023,3,2023-04-24,160000.0,BDO
116397|2023|AA|4,116397,Bandhpali,2023,AA,2023_AA.json,82669742,2023,6,2023-11-01,115279.0,BDO
116397|2023|AA|5,116397,Bandhpali,2023,AA,2023_AA.json,82333030,2023,6,2023-04-24,242632.0,BDO
116397|2023|AA|6,116397,Bandhpali,2023,AA,2023_AA.json,82329217,2023,2,2023-04-24,100000.0,BDO
116397|2023|AA|7,116397,Bandhpali,2023,AA,2023_AA.json,82478543,2023,4,2023-04-24,82680.0,BDO
116397|2023|AA|8,116397,Bandhpali,2023,AA,2023_AA.json,82670995,2023,13,2023-04-24,180000.0,BDO
116397|2023|AA|9,116397,Bandhpali,2023,AA,2023_AA.json,82690608,2023,1,2023-04-24,700000.0,AEE
116397|2023|AA|10,116397,Bandhpali,2023,AA,2023_AA.json,82420634,2023,4,2023-04-24,80000.0,AEE
116397|2023|AA|11,116397,Bandhpali,2023,AA,2023_AA.json,82425252,2023,12,2023-04-24,50000.0,BDO
116397|2023|AA|12,116397,Bandhpali,2023,AA,2023_AA.json,82334659,2023,57,2023-10-02,80372.0,sarpanch
116397|2023|AA|13,116397,Bandhpali,2023,AA,2023_AA.json,82421319,2023,58,2023-10-02,50000.0,sarpanch
116397|2023|AA|14,116397,Bandhpali,2023,AA,2023_AA.json,82424820,2023,59,2023-10-02,90000.0,sarpanch
116397|2023|AA|15,116397,Bandhpali,2023,AA,2023_AA.json,82421627,2023,90,2023-10-05,50000.0,sarpanch
116397|2023|AA|16,116397,Bandhpali,2023,AA,2023_AA.json,82326947,2023,113,2024-10-02,100000.0,sarpanch
116397|2024|AA|0,116397,Bandhpali,2024,AA,2024_AA.json,105374258,2024,85,2024-04-04,120000.0,sarpanch
116397|2024|AA|1,116397,Bandhpali,2024,AA,2024_AA.json,105374771,2024,3,2024-02-10,90780.0,BDO
116397|2024|AA|2,116397,Bandhpali,2024,AA,2024_AA.json,105368013,2024,95,2024-05-06,80118.0,sarpanch
116397|2024|AA|3,116397,Bandhpali,2024,AA,2024_AA.json,105385109,2024,95,2024-06-14,133118.0,sarpanch
116397|2024|AA|4,116397,Bandhpali,2024,AA,2024_AA.json,105390630,2024,88,2023-10-02,87000.0,sarpanch
116397|2024|AA|5,116397,Bandhpali,2024,AA,2024_AA.json,105375738,2024,106,2024-08-06,54000.0,sarpanch
116397|2024|AA|6,116397,Bandhpali,2024,AA,2024_AA.json,105375198,2024,112,2024-10-02,150000.0,sarpanch
116397|2024|AA|7,116397,Bandhpali,2024,AA,2024_AA.json,105366790,2024,105,2024-10-02,350000.0,sarpanch
116397|2024|AA|8,116397,Bandhpali,2024,AA,2024_AA.json,105391951,2024,108,2024-12-05,5150.0,sarpanch
116397|2024|AA|9,116397,Bandhpali,2024,AA,2024_AA.json,105374436,2024,109,2024-12-05,200000.0,sarpanch
116397|2024|AA|10,116397,Bandhpali,2024,AA,2024_AA.json,105375002,2024,110,2024-10-02,200000.0,sarpanch
116397|2024|AA|11,116397,Bandhpali,2024,AA,2024_AA.json,105370526,2024,110,2024-10-02,200000.0,sarpanch
116397|2024|AA|12,116397,Bandhpali,2024,AA,2024_AA.json,105387475,2024,140,2025-11-02,200000.0,SARPANCH
116397|2025|AA|0,116397,Bandhpali,2025,AA,2025_AA.json,122086266,2025,109,2024-10-02,150000.0,sarpanch
116397|2025|AA|1,116397,Bandhpali,2025,AA,2025_AA.json,122086831,2025,111,2024-10-02,90000.0,sarpanch
116397|2025|AA|2,116397,Bandhpali,2025,AA,2025_AA.json,122183840,2025,115,2025-04-02,165750.0,sarpanch
116397|2025|AA|3,116397,Bandhpali,2025,AA,2025_AA.json,122183042,2025,118,2025-04-03,260000.0,sarpanch
116397|2025|AA|4,116397,Bandhpali,2025,AA,2025_AA.json,122085483,2025,118,2025-04-03,100000.0,sarpanch
116397|2025|AA|5,116397,Bandhpali,2025,AA,2025_AA.json,122182622,2025,118,2025-04-03,102368.0,sarpanch
116397|2025|AA|6,116397,Bandhpali,2025,AA,2025_AA.json,122084562,2025,121,2025-07-02,210000.0,sarpanch
116397|2025|AA|7,116397,Bandhpali,2025,AA,2025_AA.json,122088730,2025,135,2025-03-05,180000.0,SARPANCH
116397|2025|AA|8,116397,Bandhpali,2025,AA,2025_AA.json,122084186,2025,135,2026-08-19,200000.0,SARPANCH
116397|2025|AA|9,116397,Bandhpali,2025,AA,2025_AA.json,122085097,2025,137,2025-08-19,200000.0,SARPANCH
116397|2025|AA|10,116397,Bandhpali,2025,AA,2025_AA.json,122183908,2025,141,2025-12-03,45000.0,SARPANCH
116397|2025|AA|11,116397,Bandhpali,2025,AA,2025_AA.json,122176291,2025,142,2025-12-03,41850.0,SARPANCH
116397|2025|AA|12,116397,Bandhpali,2025,AA,2025_AA.json,122089312,2025,141,2026-01-12,90000.0,SARPANCH
116397|2025|AA|13,116397,Bandhpali,2025,AA,2025_AA.json,122089799,2025,146,2025-10-02,102000.0,SARPANCH
116397|2025|AA|14,116397,Bandhpali,2025,AA,2025_AA.json,122085805,2025,146,2025-10-02,116824.0,SARPANCH
116400|2020|AA|0,116400,Bhatigaon,2020,AA,2020_AA.json,52276505,2020,4,2021-07-02,72000.0,BDO
116400|2020|AA|1,116400,Bhatigaon,2020,AA,2020_AA.json,52276462,2020,2,2021-08-03,133772.0,BDO
116400|2020|AA|2,116400,Bhatigaon,2020,AA,2020_AA.json,52276445,2020,1,2021-08-04,300000.0,BDO
116400|2020|AA|3,116400,Bhatigaon,2020,AA,2020_AA.json,52276402,2020,3,2021-08-06,75000.0,BDO
116400|2020|AA|4,116400,Bhatigaon,2020,AA,2020_AA.json,52276390,2020,4,2021-08-07,75000.0,BDO
116400|2020|AA|5,116400,Bhatigaon,2020,AA,2020_AA.json,52276538,2020,2,2021-08-04,180000.0,BDO
116400|2020|AA|6,116400,Bhatigaon,2020,AA,2020_AA.json,52275108,2020,5,2021-09-04,50000.0,BDO
116400|2020|AA|7,116400,Bhatigaon,2020,AA,2020_AA.json,52275079,2020,6,2021-09-04,132000.0,BDO
116400|2020|AA|8,116400,Bhatigaon,2020,AA,2020_AA.json,52275051,2020,7,2021-09-04,50000.0,BDO
116400|2020|AA|9,116400,Bhatigaon,2020,AA,2020_AA.json,52274555,2020,8,2021-09-04,50000.0,BDO
116400|2020|AA|10,116400,Bhatigaon,2020,AA,2020_AA.json,52275022,2020,9,2021-09-04,50000.0,BDO
116400|2020|AA|11,116400,Bhatigaon,2020,AA,2020_AA.json,52276583,2020,10,2021-09-04,241846.0,BDO
116400|2020|AA|12,116400,Bhatigaon,2020,AA,2020_AA.json,52276487,2020,11,2021-09-04,965772.0,BDO
116400|2020|AA|13,116400,Bhatigaon,2020,AA,2020_AA.json,52276559,2020,11,2021-09-04,34228.0,BDO
116400|2021|AA|0,116400,Bhatigaon,2021,AA,2021_AA.json,52885146,2021,2,2022-02-03,384920.0,BDO
116400|2021|AA|1,116400,Bhatigaon,2021,AA,2021_AA.json,52885214,2021,1,2022-02-03,258154.0,BDO
116400|2021|AA|2,116400,Bhatigaon,2021,AA,2021_AA.json,52884501,2021,1,2021-11-08,200000.0,BDO
116400|2021|AA|3,116400,Bhatigaon,2021,AA,2021_AA.json,52884352,2021,2,2021-11-08,388198.0,BDO
116400|2021|AA|4,116400,Bhatigaon,2021,AA,2021_AA.json,52884604,2021,3,2021-11-08,75000.0,BDO
116400|2021|AA|5,116400,Bhatigaon,2021,AA,2021_AA.json,52884663,2021,4,2021-08-30,155886.0,Sarpanch
116400|2021|AA|6,116400,Bhatigaon,2021,AA,2021_AA.json,52884843,2021,6,2021-12-07,72000.0,BDO
116400|2021|AA|7,116400,Bhatigaon,2021,AA,2021_AA.json,52884906,2021,6,2021-11-29,180000.0,BDO
116400|2021|AA|8,116400,Bhatigaon,2021,AA,2021_AA.json,66417478,2021,3,2023-01-04,424623.0,BDO
116400|2022|AA|0,116400,Bhatigaon,2022,AA,2022_AA.json,61664768,2022,108000,2022-07-04,108000.0,BDO
116400|2022|AA|1,116400,Bhatigaon,2022,AA,2022_AA.json,61665171,2022,100000,2022-07-04,100000.0,BDO
116400|2022|AA|2,116400,Bhatigaon,2022,AA,2022_AA.json,61666890,2022,70000,2022-07-04,70000.0,BDO
116400|2022|AA|3,116400,Bhatigaon,2022,AA,2022_AA.json,61664567,2022,2,2022-07-26,100000.0,BDO
116400|2022|AA|4,116400,Bhatigaon,2022,AA,2022_AA.json,61664910,2022,3,2022-10-18,58744.0,BDO
116400|2022|AA|5,116400,Bhatigaon,2022,AA,2022_AA.json,66018426,2022,6,2022-11-23,53094.0,BDO
116400|2022|AA|6,116400,Bhatigaon,2022,AA,2022_AA.json,66019150,2022,6,2022-12-12,558992.0,BDO
116400|2022|AA|7,116400,Bhatigaon,2022,AA,2022_AA.json,66019314,2022,1,2023-01-02,400000.0,BDO
116400|2022|AA|8,116400,Bhatigaon,2022,AA,2022_AA.json,66018329,2022,8,2023-02-01,90000.0,BDO
116400|2022|AA|9,116400,Bhatigaon,2022,AA,2022_AA.json,66018988,2022,12,2023-02-08,5150.0,BDO
116400|2022|AA|10,116400,Bhatigaon,2022,AA,2022_AA.json,66019346,2022,2,2023-03-02,173074.0,BDO
116400|2022|AA|11,116400,Bhatigaon,2022,AA,2022_AA.json,66019209,2022,2,2023-05-05,50000.0,BDO
116400|2022|AA|12,116400,Bhatigaon,2022,AA,2022_AA.json,66018753,2022,9,2023-04-20,90000.0,BDO
116400|2022|AA|13,116400,Bhatigaon,2022,AA,2022_AA.json,66018695,2022,10,2024-11-25,30000.0,Sarpanch
116400|2022|AA|14,116400,Bhatigaon,2022,AA,2022_AA.json,66018637,2022,9,2025-10-22,105000.0,SARPANCH
116400|2023|AA|0,116400,Bhatigaon,2023,AA,2023_AA.json,82680418,2023,1,2023-06-30,119700.0,BDO
116400|2023|AA|1,116400,Bhatigaon,2023,AA,2023_AA.json,82973536,2023,4,2023-07-10,132782.0,BDO
116400|2023|AA|2,116400,Bhatigaon,2023,AA,2023_AA.json,82721831,2023,3,2023-07-10,128000.0,BDO
116400|2023|AA|3,116400,Bhatigaon,2023,AA,2023_AA.json,82730292,2023,2,2023-09-05,90000.0,BDO
116400|2023|AA|4,116400,Bhatigaon,2023,AA,2023_AA.json,82727036,2023,1,2023-04-30,120000.0,BDO
116400|2023|AA|5,116400,Bhatigaon,2023,AA,2023_AA.json,82688016,2023,2,2023-10-02,225000.0,BDO
116400|2023|AA|6,116400,Bhatigaon,2023,AA,2023_AA.json,82711051,2023,5,2023-12-01,75910.0,BDO
116400|2023|AA|7,116400,Bhatigaon,2023,AA,2023_AA.json,82740632,2023,1,2023-09-05,72000.0,BDO
116400|2023|AA|8,116400,Bhatigaon,2023,AA,2023_AA.json,82711977,2023,12,2023-04-30,416080.0,BDO
116400|2023|AA|9,116400,Bhatigaon,2023,AA,2023_AA.json,82731347,2023,15,2024-02-03,82680.0,BDO
