activity_code,community_service_raw,community_service_code,community_service_duration,community_beneficiaries_expected
76760529,,,,
76762780,,,,
76775994,,,,
76777601,,,,
76780400,,,,
76893709,,,,
76894054,,,,
76894440,,,,
76894936,,,,
76895641,,,,
76896038,,,,
76897433,,,,
77188913,,,,
77194008,,,,
77234526,,,,
77234692,,,,
77234842,,,,
77235053,,,,
77235363,,,,
77235528,,,,
77235767,,,,
77235885,,,,
77236004,,,,
77236138,,,,
77236251,,,,
77236453,,,,
77236707,,,,
77236836,,,,
77236936,,,,
77237143,,,,
77237467,,,,
77237783,,,,
77237909,,,,
77238037,,,,
77238200,,,,
77238319,,,,
77238477,,,,
77238637,,,,
77238905,,,,
77239132,,,,
77239347,,,,
77239491,,,,
77239909,,,,
77240111,,,,
77240244,,,,
77240307,,,,
77240383,,,,
77240471,,,,
77240562,,,,
77240671,,,,
77240775,,,,
77461555,,,,
77462058,,,,
77463280,,,,
77464510,,,,
77465084,,,,
77465569,,,,
77466202,,,,
77467784,,,,
77469187,,,,
77470138,,,,
77470754,,,,
77471305,,,,
77472407,,,,
77472974,,,,
77473623,,,,
77474083,,,,
77482261,,,,
77540501,,,,
77540663,,,,
77540821,,,,
77540976,,,,
77541269,,,,
77541437,,,,
77541616,,,,
77541789,,,,
77541977,,,,
77542162,,,,
77542330,,,,
77542530,,,,
77542742,,,,
77542977,,,,
77543116,,,,
77543230,,,,
77543356,,,,
77543644,,,,
77543771,,,,
77543917,,,,
77544041,,,,
77544156,,,,
77544273,,,,
77544387,,,,
77544475,,,,
77544575,,,,
77544646,,,,
77544731,,,,
77544811,,,,
77544885,,,,
77544960,,,,
77545053,,,,
77545142,,,,
77545222,,,,
77545357,,,,
77545438,,,,
77545506,,,,
77545641,,,,
77545703,,,,
77545773,,,,
77545836,,,,
77545896,,,,
77545954,,,,
77546011,,,,
77546071,,,,
77546138,,,,
77546191,,,,
77546245,,,,
77546296,,,,
77546402,,,,
77546502,,,,
77546580,,,,
77546694,,,,
77546802,,,,
77546884,,,,
77546945,,,,
77547014,,,,
77547119,,,,
77547170,,,,
77547267,,,,
77547313,,,,
82591106,,,,
82591414,,,,
82591764,,,,
82592378,,,,
82593391,,,,
82593849,,,,
82599849,,,,
82622627,,657.0,3.0,20.0
82623277,,,,
82623404,,659.0,2.0,20.0
82623684,,,,
82623919,,,,
82624065,,,,
82624175,,,,
82624285,,,,
82624374,,,,
82624452,,,,
82625002,,,,
82625074,,,,
82625178,,,,
82625237,,,,
82625333,,,,
82625393,,,,
82625597,,,,
82625669,,,,
82625739,,,,
82626070,,,,
82626134,,,,
77189402,,,,
71778123,,,,
71778714,,,,
71783933,,,,
71784824,,,,
71785907,,,,
71786781,,,,
71787353,,,,
71788368,,,,
71790344,,,,
71791873,,,,
77179588,,,,
77180319,,,,
77180963,,,,
77181460,,,,
77185759,,,,
77189960,,,,
77190542,,,,
82594828,,,,
82596655,,,,
82597000,,,,
82597337,,,,
82597812,,,,
82619710,,,,
82619899,,,,
82620157,,,,
82620425,,,,
82620528,,,,
82620683,,,,
82620771,,,,
82620887,,,,
82620987,,,,
82621086,,,,
82621188,,,,
99713914,,,,
99714482,,,,
99714522,,,,
99714807,,,,
99715074,,,,
99715344,,,,
99715636,,,,
99715865,,,,
99716201,,,,
99716528,,,,
99716763,,,,
99717169,,,,
99717523,,,,
99717757,,,,
99718017,,,,
99718480,,,,
99718640,,,,
99718955,,,,
99719123,,659.0,7.0,10.0
99719249,,,,
99719377,,659.0,7.0,10.0
99719378,,659.0,7.0,10.0
99719690,,,,
99719833,,,,
99721079,,,,
99722774,,657.0,7.0,50.0
99722881,,,,
99722974,,,,
99723242,,,,
99723361,,,,
99723449,,,,
99723514,,,,
99723580,,657.0,7.0,30.0
99781719,,,,
99782219,,,,
99782870,,,,
99783628,,,,
99784325,,,,
99787133,,657.0,1.0,500.0
99787879,,,,
107151358,,,,
107151554,,,,
107151581,,,,
107151635,,,,
107156144,,,,
107156174,,,,
107156232,,,,
107156268,,,,
107156312,,,,
107156342,,,,
107156390,,,,
107156439,,,,
107156477,,,,
107156513,,,,
107157468,,,,
107163611,,,,
107163629,,,,
107163648,,,,
107163684,,,,
107163840,,,,
107163875,,,,
107163891,,,,
107163904,,,,
107165112,,,,
107165119,,,,
107165124,,,,
107165132,,,,
107165136,,,,
107165145,,,,
107165160,,,,
107165171,,,,
107165185,,,,
107165195,,,,
107165204,,,,
107165212,,,,
107165298,,,,
107165318,,,,
107165324,,,,
107165572,,,,
107165583,,,,
107165597,,,,
107165610,,,,
107165622,,,,
107165636,,,,
107165648,,,,
107165654,,,,
107165668,,,,
107165680,,,,
107165689,,,,
107518618,,,,
99708661,,,,
99554571,,,,
99554880,,,,
99555327,,,,
99556218,,,,
99707524,,,,
99708144,,,,
99708342,,,,
99709180,,,,
99709354,,,,
99709542,,,,
99709700,,,,
99709913,,,,
99710086,,,,
99710276,,,,
99710543,,,,
99711777,,,,
99712487,,,,
99712665,,,,
99712850,,,,
99713042,,,,
107151089,,,,
107151122,,,,
107151144,,,,
107151164,,,,
107151191,,,,
107151284,,659.0,10.0,20.0
107151394,,,,
107151441,,,,
107163708,,,,
107163799,,,,
107163810,,,,
107270771,,,,
116939070,,,,
116939944,,,,
116942340,,,,
116942659,,,,
116942828,,,,
116942999,,,,
116943130,,,,
116943258,,,,
116943498,,,,
117198635,,,,
117199266,,,,
117206161,,,,
117206654,,,,
117207836,,,,
117305604,,,,
117306011,,,,
117306991,,659.0,7.0,10.0
117307346,,657.0,7.0,10.0
117307709,,657.0,7.0,10.0
117308279,,657.0,7.0,10.0
117308597,,,,
117308863,,,,
117309165,,,,
119073438,,,,
119073662,,,,
119073855,,,,
119074149,,,,
119074359,,,,
119074560,,,,
119089550,,,,
119092175,,,,
119092964,,,,
119093152,,,,
119093392,,,,
119093519,,,,
119093625,,,,
119093737,,,,
119095097,,,,
119095240,,,,
119095331,,,,
119095427,,,,
119095756,,,,
119095854,,,,
119095932,,,,
119095990,,,,
119096060,,657.0,90.0,50.0
119096137,,,,
119096200,,,,
119167824,,,,
119167984,,,,
119168254,,,,
119168771,,,,
119168946,,,,
119169806,,,,
119169968,,,,
119170432,,,,
119170729,,,,
119170900,,,,
120769652,,657.0,10.0,10.0
120769931,,,,
120775845,,,,
120776116,,,,
120776390,,,,
120776557,,,,
120776734,,,,
120777072,,,,
120777320,,,,
120777583,,,,
120777828,,,,
120778078,,,,
120780042,,,,
120780279,,,,
120780469,,,,
120780875,,,,
120781082,,,,
120782403,,,,
120782625,,,,
120782855,,,,
120791564,,,,
120791766,,,,
120767246,,,,
114480358,,,,
114482331,,,,
114484467,,,,
114486227,,,,
114489608,,,,
116939380,,,,
116944306,,,,
117125903,,,,
117126175,,,,
117126878,,,,
117129679,,,,
117130103,,,,
117130546,,,,
117131013,,,,
117131915,,,,
117132339,,,,
117133108,,,,
117133377,,,,
117133605,,,,
117133847,,,,
117134081,,,,
120768069,,,,
120768562,,657.0,7.0,10.0
120794463,,,,
120794631,,,,
44402698,,,,
44402758,,,,
44403003,,,,
44401335,,,,
44402043,,,,
44402301,,,,
44402404,,,,
44402522,,,,
44402591,,,,
44402828,,,,
44402904,,,,
44403130,,,,
44403211,,,,
44403269,,,,
44403402,,,,
44403497,,,,
47380958,,,,
47382065,,,,
47382584,,,,
47385096,,,,
47386394,,,,
47863253,,,,
47863358,,,,
47864860,,,,
61316533,,,,
47379250,,,,
47379391,,,,
47379796,,,,
47380104,,,,
47380271,,,,
47380387,,,,
47383102,,,,
47383253,,,,
47383466,,,,
47384658,,,,
47385336,,,,
47385789,,,,
47385999,,,,
47863116,,,,
47863172,,,,
47863310,,,,
49001402,,,,
47384873,,,,
60523094,,,,
65617947,,,,
65618232,,,,
65618586,,,,
65618736,,,,
60520967,,,,
60522491,,,,
60522812,,,,
60840924,,,,
60840977,,,,
65617756,,,,
65617848,,,,
65618024,,,,
65618114,,,,
65618185,,,,
65618300,,,,
65618394,,,,
65618474,,,,
65618526,,,,
65618551,,,,
65618784,,,,
65618843,,,,
65618941,,,,
65619548,,,,
82599468,,657.0,1.0,1.0
82599708,,657.0,1.0,1.0
60522258,,,,
60522672,,,,
60841033,,,,
60841159,,,,
60841205,,,,
60841269,,,,
60841327,,,,
60841405,,,,
60841468,,,,
68169504,,,,
68169621,,,,
68170100,,,,
77457637,,,,
77460564,,,,
77513071,,,,
78971983,,,,
78981234,,,,
79703903,,,,
79774865,,657.0,1.0,572.0
79829546,,,,
79834206,,,,
79835675,,,,
79836457,,,,
79839235,,,,
79841889,,,,
79853167,,,,
79853949,,,,
79855034,,,,
79858492,,,,
79859464,,,,
79950913,,,,
79953197,,,,
79954851,,,,
79964303,,,,
79964862,,,,
79965485,,,,
79966704,,,,
79981035,,,,
79981712,,,,
80088727,,,,
80089634,,,,
80090442,,,,
80091769,,657.0,1.0,1.0
80092799,,657.0,1.0,1.0
80096346,,659.0,1.0,5.0
80107026,,657.0,1.0,1.0
80108417,,,,
80109649,,,,
80110615,,,,
80112323,,,,
80119840,,,,
80249778,,,,
80250780,,,,
80251273,,,,
80251648,,,,
80252010,,,,
80253578,,,,
80255281,,,,
80255671,,,,
80256045,,,,
80256486,,,,
80256845,,,,
80257169,,,,
80257527,,,,
80264362,,,,
80265270,,,,
80268544,,,,
80268992,,,,
80269704,,,,
80270961,,,,
80272069,,,,
80272618,,,,
80273036,,,,
80273630,,,,
80274008,,,,
80274466,,,,
80274790,,,,
80275187,,,,
80275595,,,,
80275912,,,,
80276208,,,,
80276612,,,,
80277436,,,,
80277729,,,,
80297416,,,,
80300814,,,,
80301255,,,,
80301792,,,,
80302279,,,,
80302784,,,,
80303414,,,,
80303966,,,,
80310674,,,,
80312692,,,,
80313065,,,,
80313705,,,,
80314128,,,,
80315157,,,,
80315521,,,,
80317090,,,,
80318810,,,,
80319149,,,,
80319634,,,,
80320683,,,,
80321379,,,,
80322871,,,,
80323354,,,,
80323798,,,,
80324272,,,,
80325045,,,,
80325517,,,,
80325865,,,,
80328028,,,,
80328674,,,,
80590417,,,,
80590909,,,,
80591910,,,,
80592609,,,,
80597426,,657.0,25.0,10.0
80598569,,,,
80599331,,,,
80600044,,,,
80602263,,,,
80602791,,,,
80603229,,,,
80603620,,,,
80604194,,,,
80604764,,,,
80605311,,,,
80608562,,,,
80609215,,,,
80609706,,657.0,25.0,24.0
80610290,,,,
80610840,,,,
80611284,,,,
80611821,,,,
80612323,,,,
80612981,,,,
80615039,,,,
80617820,,,,
80618486,,,,
80619089,,,,
80619674,,,,
80620413,,657.0,20.0,10.0
80621190,,,,
80621632,,,,
80622059,,,,
80622631,,,,
80625017,,,,
80625528,,,,
80626113,,,,
80626614,,,,
80627364,,,,
80630199,,,,
80630788,,,,
80631359,,,,
80632277,,,,
80632867,,,,
80633714,,,,
80635271,,,,
80635842,,,,
80636307,,,,
80636729,,,,
80637116,,,,
80638307,,,,
80638961,,,,
80639485,,,,
68169971,,,,
68170204,,,,
68170335,,,,
68170440,,,,
77332331,,,,
77421402,,,,
77424542,,,,
77426859,,,,
77449988,,,,
77515397,,,,
77516168,,,,
77517014,,,,
77518368,,,,
77519060,,,,
77519513,,,,
77520595,,,,
77521079,,,,
77521523,,,,
77522050,,,,
77522469,,,,
77523156,,,,
77523615,,,,
77524065,,,,
77524606,,,,
77525044,,,,
77525455,,,,
77525882,,,,
77526292,,,,
77526804,,,,
77527280,,,,
77527740,,,,
77528122,,,,
77528698,,,,
77529339,,,,
77529779,,,,
77530492,,,,
77531030,,,,
77531540,,,,
77532586,,,,
77533115,,,,
77533499,,,,
78976833,,,,
78984227,,,,
78985565,,,,
78986775,,,,
78990166,,,,
79673404,,,,
79676639,,,,
79683614,,,,
79690140,,,,
79691022,,,,
79692594,,,,
79700601,,,,
99768873,,,,
101328366,,,,
101329835,,,,
101334130,,,,
101336006,,,,
101649990,,,,
101652200,,,,
101659550,,,,
101661275,,,,
101668386,,657.0,5.0,100.0
101671265,,,,
101725602,,,,
101728074,,,,
101732057,,,,
101733475,,,,
102043076,,,,
102044917,,,,
102045802,,,,
102046779,,,,
102049648,,,,
102051213,,,,
102051619,,,,
102052193,,,,
102052468,,,,
102053178,,,,
102055745,,,,
102056138,,,,
102133087,,,,
102146544,,,,
102147744,,,,
102149538,,,,
102154148,,,,
102156373,,,,
102157629,,,,
102158954,,657.0,12.0,30.0
102160251,,,,
102161875,,,,
102166171,,657.0,12.0,30.0
103471181,,,,
103794559,,,,
103865468,,,,
103866744,,,,
103868392,,,,
103869662,,,,
103870903,,,,
103872097,,,,
103874997,,,,
103876162,,,,
103877518,,,,
105195831,,659.0,300.0,100.0
105200172,,,,
105201163,,,,
105259526,,,,
105259908,,,,
105260991,,,,
105261308,,,,
105261724,,,,
105262058,,,,
105415621,,657.0,12.0,30.0
105416293,,,,
105417425,,,,
105418297,,,,
105418604,,,,
105419616,,,,
105420170,,,,
105422729,,,,
105428506,,,,
105428887,,657.0,1.0,1.0
105432633,,,,
105433224,,,,
105433772,,,,
105436598,,,,
105437074,,,,
105437582,,,,
105438070,,,,
105438582,,,,
105439158,,,,
105446806,,,,
105730812,,,,
105730924,,,,
105731504,,659.0,30.0,30.0
105731621,,,,
105732874,,659.0,30.0,30.0
105735828,,,,
105736120,,,,
105736465,,,,
105736684,,,,
105736705,,,,
105736718,,,,
105736731,,,,
105736748,,,,
105736763,,,,
105736775,,,,
105736787,,,,
105736803,,,,
105736816,,,,
105736844,,,,
105736850,,,,
105736864,,,,
105736876,,,,
101679536,,,,
101682166,,,,
101688899,,657.0,1.0,100.0
101691919,,,,
101700336,,,,
101745219,,,,
102095355,,,,
102096768,,,,
102097739,,,,
102099266,,,,
102104527,,,,
102113870,,,,
102117530,,,,
102119617,,,,
102121492,,,,
102126022,,,,
102128088,,,,
102130303,,,,
117178667,,,,
117179158,,,,
122409245,,,,
122412205,,,,
122414082,,,,
122424380,,,,
122427854,,,,
122429469,,,,
122430733,,,,
122461286,,,,
122491145,,,,
122782974,,,,
122805700,,,,
122808555,,659.0,1.0,30.0
122810323,,657.0,1.0,30.0
122811822,,657.0,1.0,30.0
122814088,,,,
122820414,,,,
122821911,,,,
122831722,,,,
122833228,,,,
122834643,,,,
122836533,,,,
122838476,,,,
122839485,,,,
122842872,,,,
122844317,,,,
122845398,,,,
122846504,,,,
122847610,,,,
122848633,,,,
122849521,,,,
122851121,,,,
122854250,,,,
122855193,,,,
122856024,,,,
122857052,,,,
122858692,,,,
122860590,,,,
122861419,,,,
122861960,,,,
122864163,,,,
122864743,,,,
122865314,,,,
122865911,,,,
122866460,,,,
122867197,,,,
122867745,,,,
122868332,,,,
122868982,,,,
122869701,,,,
122870380,,,,
122870990,,,,
122870991,,,,
122872020,,,,
122872593,,,,
122873068,,,,
122873656,,,,
122874156,,,,
122874614,,,,
122875468,,,,
122876150,,,,
122876602,,,,
122889954,,,,
122890202,,,,
122890489,,,,
122405738,,657.0,1.0,30.0
122403174,,,,
122408190,,,,
122425822,,,,
122426822,,,,
122431817,,,,
122432907,,,,
122433890,,,,
122434551,,,,
122463524,,,,
122494657,,,,
122511991,,,,
122778951,,,,
122785257,,,,
122790071,,,,
122887323,,,,
127377934,,,,
127378005,,,,
122776363,,,,
122792846,,,,
44407039,,,,
44406995,,,,
44407259,,,,
44407309,,,,
44407397,,,,
44407424,,,,
44407447,,,,
44407463,,,,
44407503,,,,
44407529,,,,
44407552,,,,
44407575,,,,
44407589,,,,
44407600,,,,
44407621,,,,
44407634,,,,
44407652,,,,
47459381,,,,
47459904,,,,
47460227,,,,
47460758,,,,
47585800,,,,
47457628,,,,
47457894,,,,
47458102,,,,
47458542,,,,
47458890,,,,
47459179,,,,
47460413,,,,
47460617,,,,
47460951,,,,
47461283,,,,
47461466,,,,
47461606,,,,
47584522,,,,
65413344,,,,
65413592,,,,
65414101,,,,
65414794,,,,
65422124,,,,
60640448,,,,
60641482,,,,
65411823,,,,
65413459,,,,
65413542,,,,
65413701,,,,
65413792,,,,
65413919,,,,
65414012,,,,
65414224,,,,
65414532,,,,
65414580,,,,
65414622,,,,
65414644,,,,
65414707,,,,
65414863,,,,
65422052,,,,
79858010,,,,
79859454,,,,
79862692,,,,
79863850,,,,
79944960,,,,
79946054,,,,
80153545,,,,
80154141,,,,
80154746,,,,
80155403,,,,
80156086,,,,
80156720,,,,
80157284,,,,
80157853,,,,
80158475,,,,
80159022,,,,
80159516,,,,
80160035,,,,
80161966,,,,
80163002,,,,
80163673,,,,
80164792,,,,
80165246,,,,
80166051,,,,
80166462,,,,
80166894,,,,
80170208,,,,
80170635,,,,
80172119,,,,
80173125,,,,
80173523,,,,
80173914,,,,
80174280,,,,
80174616,,,,
80174960,,,,
80175923,,,,
80255752,,,,
80257213,,,,
80257793,,,,
80258959,,,,
80259444,,,,
80259877,,,,
80260234,,,,
80260583,,,,
80260916,,,,
80261297,,,,
80261621,,,,
80261875,,,,
80262223,,,,
80262508,,,,
80262774,,,,
80263224,,,,
80263708,,,,
80264396,,,,
80264673,,,,
80265170,,,,
80265676,,,,
80266353,,,,
80266911,,,,
80267300,,,,
80268501,,,,
80268948,,,,
80269352,,,,
80269730,,,,
80270197,,,,
80273136,,,,
80274004,,,,
80274728,,,,
80275562,,,,
80276358,,,,
82780837,,,,
82879348,,,,
82879641,,,,
82880150,,,,
82880611,,,,
82881011,,,,
82881907,,,,
82882118,,,,
82882431,,,,
82882815,,,,
82883131,,,,
82883530,,,,
82884333,,,,
82884567,,,,
82884892,,,,
82885353,,,,
82885657,,,,
82887128,,,,
82889505,,,,
82889787,,,,
82890731,,,,
83049386,,,,
83064357,,,,
83065023,,,,
83065630,,,,
83066441,,,,
83067493,,,,
83067883,,,,
83068179,,,,
83069121,,,,
83069893,,,,
83071024,,,,
83073048,,,,
83075707,,,,
83077632,,,,
83078578,,,,
83079455,,,,
83079871,,,,
83080631,,,,
83080884,,,,
83081482,,,,
83108870,,,,
83109227,,,,
83109690,,,,
83110080,,,,
83110467,,,,
83110898,,,,
83111315,,,,
83111837,,,,
83112182,,,,
83115881,,,,
83116232,,,,
83116642,,,,
83116980,,,,
83117260,,,,
83117565,,,,
83117967,,,,
83118353,,,,
83118666,,,,
83118966,,,,
83119215,,,,
83121630,,,,
83121946,,,,
83122249,,,,
83123218,,658.0,30.0,10000.0
83123551,,658.0,30.0,10000.0
83123937,,,,
83124274,,,,
83124621,,,,
83124961,,,,
83125274,,,,
75998669,,,,
75998904,,,,
79943589,,,,
79947142,,,,
79948459,,,,
79954369,,,,
79955690,,,,
79957032,,,,
79957873,,,,
79962020,,,,
79962791,,,,
79963641,,,,
79964616,,,,
79965294,,,,
80162530,,,,
80165637,,,,
80167406,,,,
80169667,,,,
80172711,,,,
80175289,,,,
80175594,,,,
80176214,,,,
80255031,,,,
80255361,,,,
80256230,,,,
80256535,,,,
80256890,,,,
80257495,,,,
102988580,,,,
102988991,,,,
105242121,,,,
105242687,,,,
105243117,,,,
105243966,,,,
105244420,,,,
105244864,,,,
105245163,,,,
105246094,,,,
105246664,,,,
105252306,,,,
105252479,,,,
105252643,,,,
105253218,,,,
105253437,,,,
105253768,,,,
105254690,,,,
105254830,,,,
105255004,,,,
105255178,,,,
105255334,,,,
105255457,,,,
105255615,,,,
105476924,,,,
105476969,,,,
105477044,,,,
105477085,,,,
105477129,,,,
105477362,,,,
105477427,,,,
105477453,,,,
105477493,,,,
105477536,,,,
105478294,,,,
105478346,,,,
105478410,,,,
105478457,,,,
105478523,,,,
105478574,,,,
105478638,,,,
105478705,,,,
105478757,,,,
105478806,,,,
105478870,,,,
105645161,,,,
105645351,,,,
105645562,,,,
105645762,,,,
105645952,,,,
105646154,,,,
105646393,,,,
105646575,,,,
105646772,,,,
105646994,,,,
105668306,,,,
105733879,,,,
105734101,,,,
105734172,,,,
105734198,,,,
105648673,,,,
105648980,,,,
105649904,,,,
105650225,,,,
105660870,,,,
105661025,,,,
105661229,,,,
105661404,,,,
105667167,,,,
105667573,,,,
105733941,,,,
105650689,,,,
118384938,,,,
118386993,,,,
118389077,,,,
118390076,,,,
118391325,,,,
118392342,,,,
118392985,,,,
118394256,,,,
118395405,,,,
118457730,,,,
118459236,,,,
118460422,,,,
118461394,,,,
118462076,,,,
118478230,,,,
118506235,,,,
118516619,,,,
118530194,,,,
118531463,,,,
118540560,,,,
118964765,,,,
118965179,,,,
118965401,,,,
118965617,,,,
118965834,,,,
118966003,,,,
118966204,,,,
118966362,,,,
118966566,,,,
118966807,,,,
118971529,,,,
118971836,,,,
118972025,,,,
118972184,,,,
118972367,,,,
118972597,,,,
118972796,,,,
118973060,,,,
118973273,,,,
118973481,,,,
121106679,,,,
121106999,,,,
121107272,,,,
121107863,,,,
121108357,,,,
121109144,,,,
121109380,,,,
121109610,,,,
121109998,,,,
121110244,,,,
121110447,,,,
121110699,,,,
121111036,,,,
121111535,,,,
121111798,,,,
121112145,,,,
121112596,,,,
121112792,,,,
121113001,,,,
121113195,,,,
121114232,,,,
121114474,,,,
121114678,,,,
121114900,,,,
121115098,,,,
121115368,,,,
121115627,,,,
121115812,,,,
121116258,,,,
121116452,,,,
121116668,,,,
121116879,,,,
121117167,,,,
121117449,,,,
121117733,,,,
121118055,,,,
121118304,,,,
121118535,,,,
121118740,,,,
121118988,,,,
121119180,,,,
121119359,,,,
121119495,,,,
121119655,,,,
121119856,,,,
121120094,,,,
121120406,,,,
121120534,,,,
121120706,,,,
121120922,,,,
121121140,,,,
121121441,,,,
121121656,,,,
121121806,,,,
121122033,,,,
121122197,,,,
121123198,,,,
121123358,,,,
121599466,,,,
121599627,,,,
121600225,,,,
121626094,,,,
121627488,,,,
121628892,,,,
121629099,,,,
121629153,,657.0,11.0,1.0
121629253,,,,
121629307,,,,
121629340,,,,
121629342,,657.0,11.0,1.0
127987620,,,,
128486738,,,,
128486753,,,,
128486774,,,,
128271713,,,,
128271856,,,,
118504613,,,,
118509839,,,,
118529913,,,,
118530588,,,,
118530871,,,,
118542524,,,,
121628130,,,,
121630116,,,,
121630153,,,,
127987671,,,,
118508175,,,,
118511892,,,,
118515997,,657.0,1.0,575.0
121599839,,,,
121628264,,,,
44274502,,,,
44339496,,,,
44339511,,,,
44344671,,,,
44344702,,,,
44344737,,,,
44339606,,,,
44339623,,,,
44339808,,,,
44344661,,,,
44344710,,,,
44344759,,,,
44344901,,,,
44344919,,,,
44344938,,,,
44344953,,,,
44344969,,,,
44345009,,,,
44345027,,,,
44345047,,,,
44345063,,,,
56599703,,,,
56674999,,,,
56675323,,,,
56675673,,,,
56676084,,,,
56676488,,,,
65097933,,,,
65098073,,,,
65100424,,,,
65142852,,,,
65142882,,,,
65142924,,,,
65142958,,,,
48208325,,,,
48208369,,,,
48208444,,,,
48208494,,,,
56599453,,,,
56600246,,,,
56613832,,,,
56657016,,,,
56657451,,,,
56673560,,,,
56673997,,,,
65096304,,,,
65096368,,,,
65097842,,,,
65098022,,,,
56671883,,,,
56672974,,,,
56674414,,,,
60926262,,,,
65409125,,,,
65409718,,,,
65409771,,,,
65410051,,,,
88448702,,,,
60926466,,,,
60926606,,,,
65408949,,,,
65409284,,,,
65409338,,,,
65409377,,,,
65409476,,,,
65409623,,,,
65409810,,,,
65409918,,,,
65409970,,,,
65410011,,,,
65410154,,,,
65410201,,,,
65410237,,,,
65410452,,,,
65410493,,,,
88448498,,,,
65410283,,,,
76411600,,,,
76412173,,,,
76413241,,,,
76414758,,,,
76416515,,,,
76416762,,,,
76420712,,,,
76420933,,,,
76421132,,,,
76421364,,,,
76421551,,,,
76421720,,,,
76421883,,,,
76423168,,,,
76424269,,,,
77186487,,,,
77187431,,,,
78948165,,,,
78948945,,,,
78950425,,,,
79234111,,,,
79235546,,,,
79238061,,,,
79241194,,657.0,1.0,20.0
79243494,,658.0,1.0,1.0
79245169,,,,
79247557,,,,
79247558,,,,
79251473,,,,
79253252,,,,
79606071,,,,
79607346,,,,
79610055,,,,
79610856,,,,
79611641,,,,
79612286,,,,
79612818,,,,
79613958,,,,
79614773,,,,
79615931,,,,
79616798,,,,
79617722,,,,
79618285,,,,
79618914,,,,
79619611,,,,
79620360,,,,
79621070,,,,
79622103,,,,
79622516,,,,
79623729,,,,
79625160,,,,
79626661,,,,
79826707,,,,
79827281,,,,
79827789,,,,
79828253,,,,
79828620,,,,
79829169,,,,
79829704,,,,
79830196,,,,
79830702,,,,
79831526,,,,
79832282,,,,
80178526,,,,
80178893,,,,
80179446,,,,
80179874,,,,
80180327,,,,
80180894,,,,
80181302,,,,
80181632,,,,
80182155,,,,
80182514,,,,
80182876,,,,
80183185,,,,
80183637,,,,
80184007,,,,
80184469,,,,
80185409,,,,
80185753,,,,
80186055,,,,
80186405,,,,
80186672,,,,
80187019,,,,
80187618,,,,
82774077,,,,
82774620,,,,
82774948,,,,
82775179,,,,
82775510,,,,
82775815,,,,
82776608,,,,
82776815,,,,
82777095,,,,
82777300,,,,
82777648,,,,
82777882,,,,
82778132,,,,
82778409,,,,
82873167,,,,
82891520,,,,
82905047,,,,
82905636,,,,
82927112,,,,
82927761,,,,
82929418,,,,
82930021,,,,
82930289,,,,
82930725,,,,
82931632,,,,
82932583,,,,
82933255,,,,
82933868,,,,
82934249,,,,
82934752,,,,
82935061,,,,
82935448,,,,
82935693,,,,
82936098,,,,
82936494,,,,
82936814,,,,
82937047,,,,
82937405,,,,
82937920,,,,
82938233,,,,
82938565,,,,
82939015,,,,
82939457,,,,
82939791,,657.0,1.0,1.0
82940269,,,,
82940752,,,,
82941077,,,,
82941535,,,,
82941857,,,,
82942194,,,,
82942499,,,,
82943062,,,,
82943428,,,,
82943717,,,,
82944111,,,,
82944425,,,,
76412971,,,,
76413825,,,,
76414199,,,,
76415612,,,,
76415920,,,,
76416165,,,,
76417018,,,,
76417263,,,,
76417663,,,,
76419677,,,,
76420017,,,,
76420237,,,,
76420472,,,,
76422091,,,,
76422269,,,,
76422493,,,,
76422693,,,,
76422932,,,,
76423426,,,,
76423647,,,,
76423863,,,,
76424051,,,,
76576158,,,,
76582178,,,,
76584043,,,,
76584990,,,,
76588111,,,,
77188214,,,,
77189411,,,,
77190660,,,,
77191560,,,,
82876565,,,,
82877361,,,,
82878032,,,,
82903814,,,,
99737153,,,,
99737860,,657.0,1.0,20.0
99773726,,657.0,2.0,5.0
99774717,,,,
101605911,,,,
101609209,,,,
101650146,,,,
101703329,,,,
101705640,,657.0,1.0,15.0
101718042,,,,
101719721,,,,
101801961,,657.0,1.0,15.0
101883190,,657.0,1.0,15.0
101886114,,657.0,1.0,15.0
101887294,,,,
101888277,,657.0,1.0,15.0
102171592,,657.0,1.0,15.0
102206529,,657.0,1.0,15.0
102207569,,657.0,1.0,15.0
102208619,,657.0,1.0,15.0
102210489,,,,
102211587,,,,
102212725,,657.0,1.0,15.0
102213392,,,,
102214314,,,,
102216280,,,,
102217921,,657.0,1.0,15.0
102218811,,,,
102219726,,657.0,1.0,15.0
102220777,,,,
102221520,,,,
102229281,,,,
102230001,,,,
102230753,,,,
102231590,,,,
102259519,,,,
101614963,,,,
101616506,,,,
101621024,,,,
101636921,,,,
101639896,,,,
101659017,,,,
101663086,,,,
101667237,,,,
101709656,,,,
101711630,,,,
101713082,,,,
101714632,,,,
101716273,,,,
101721204,,,,
101723850,,,,
101726970,,,,
102245941,,,,
102253049,,,,
102364406,,,,
117175873,,,,
120166068,,,,
120166807,,,,
120167287,,,,
120168010,,657.0,1.0,100.0
120168697,,,,
120169042,,,,
120169383,,,,
120169944,,,,
120170476,,657.0,1.0,20.0
120170708,,657.0,1.0,50.0
120171316,,,,
120172100,,,,
120172511,,,,
121977953,,,,
121978227,,,,
121978921,,,,
121983668,,,,
121985161,,,,
122254276,,,,
122254368,,,,
122254481,,,,
