row_id,gp_lgd_code,gp_name,plan_year,doc_type,source_file,activity_code,tec_approval_required,tec_approval_cost,tec_approval_authority,tec_approval_order_no,tec_approval_order_date
116350|2020|TA|0,116350,Hirlipali,2020,TA,2020_TA.json,44434659,N,,NR,NR,2021-03-27
116350|2020|TA|1,116350,Hirlipali,2020,TA,2020_TA.json,44434332,N,,NR,NR,2021-03-27
116350|2020|TA|2,116350,Hirlipali,2020,TA,2020_TA.json,44434533,N,,NR,NR,2021-03-27
116350|2020|TA|3,116350,Hirlipali,2020,TA,2020_TA.json,50380045,R,33002.0,BDO,2,2021-02-25
116350|2020|TA|4,116350,Hirlipali,2020,TA,2020_TA.json,50379473,R,54492.0,BDO,4,2021-02-25
116350|2020|TA|5,116350,Hirlipali,2020,TA,2020_TA.json,50380394,R,54492.0,BDO,1,2021-02-25
116350|2020|TA|6,116350,Hirlipali,2020,TA,2020_TA.json,50386819,R,178274.0,BDO,1,2021-04-12
116350|2020|TA|7,116350,Hirlipali,2020,TA,2020_TA.json,44434249,R,100000.0,BDO,2,2020-11-06
116350|2020|TA|8,116350,Hirlipali,2020,TA,2020_TA.json,44434352,R,95772.0,BDO,5,2021-02-10
116350|2020|TA|9,116350,Hirlipali,2020,TA,2020_TA.json,44434893,R,43120.0,BDO,6,2021-02-10
116350|2020|TA|10,116350,Hirlipali,2020,TA,2020_TA.json,44434698,R,117772.0,bdo,7,2021-02-10
116350|2020|TA|11,116350,Hirlipali,2020,TA,2020_TA.json,44434871,R,100000.0,BDO,1,2021-04-01
116350|2020|TA|12,116350,Hirlipali,2020,TA,2020_TA.json,50380631,R,106090.0,BDO,4,2021-02-26
116350|2020|TA|13,116350,Hirlipali,2020,TA,2020_TA.json,50385180,R,162137.0,BDO,6,2021-02-26
116350|2020|TA|14,116350,Hirlipali,2020,TA,2020_TA.json,50380926,R,91381.0,BDO,1,2021-02-26
116350|2020|TA|15,116350,Hirlipali,2020,TA,2020_TA.json,50379756,R,160543.0,BDO,2,2021-02-26
116350|2020|TA|16,116350,Hirlipali,2020,TA,2020_TA.json,44434227,R,150000.0,BDO,10,2020-11-06
116350|2020|TA|17,116350,Hirlipali,2020,TA,2020_TA.json,44434288,R,300000.0,BDO,11,2020-11-06
116350|2020|TA|18,116350,Hirlipali,2020,TA,2020_TA.json,50386577,R,30000.0,BDO,1,2021-12-22
116350|2020|TA|19,116350,Hirlipali,2020,TA,2020_TA.json,50378946,R,150000.0,BDO,1,2021-04-12
116350|2020|TA|20,116350,Hirlipali,2020,TA,2020_TA.json,50386093,R,12000.0,BDO,16,2021-12-22
116350|2020|TA|21,116350,Hirlipali,2020,TA,2020_TA.json,50385618,R,12000.0,BDO,16,2021-12-23
116350|2020|TA|22,116350,Hirlipali,2020,TA,2020_TA.json,50378563,R,200000.0,BDO,1,2024-06-12
116350|2021|TA|0,116350,Hirlipali,2021,TA,2021_TA.json,48947039,N,,NR,NR,2021-12-01
116350|2021|TA|1,116350,Hirlipali,2021,TA,2021_TA.json,48702295,R,200000.0,BDO,6,2021-12-03
116350|2021|TA|2,116350,Hirlipali,2021,TA,2021_TA.json,48945521,R,335835.0,BDO,4,2021-12-03
116350|2021|TA|3,116350,Hirlipali,2021,TA,2021_TA.json,48945604,R,330000.0,BDO,5,2021-12-03
116350|2021|TA|4,116350,Hirlipali,2021,TA,2021_TA.json,48946946,R,48000.0,BDO,1,2021-04-01
116350|2021|TA|5,116350,Hirlipali,2021,TA,2021_TA.json,48702608,R,250000.0,BDO,7,2021-12-03
116350|2021|TA|6,116350,Hirlipali,2021,TA,2021_TA.json,48945928,N,,NR,NR,2022-04-18
116350|2021|TA|7,116350,Hirlipali,2021,TA,2021_TA.json,48947102,N,,NR,NR,2022-07-12
116350|2021|TA|8,116350,Hirlipali,2021,TA,2021_TA.json,48945227,R,482917.0,BDO,1,2021-12-03
116350|2021|TA|9,116350,Hirlipali,2021,TA,2021_TA.json,48945351,R,150000.0,BDO,1,2021-12-03
116350|2021|TA|10,116350,Hirlipali,2021,TA,2021_TA.json,48945423,R,150000.0,BDO,2,2021-12-18
116350|2021|TA|11,116350,Hirlipali,2021,TA,2021_TA.json,48947241,R,100000.0,BDO,1,2022-08-05
116350|2021|TA|12,116350,Hirlipali,2021,TA,2021_TA.json,48947511,R,117083.0,BDO,1,2024-12-03
116350|2021|TA|13,116350,Hirlipali,2021,TA,2021_TA.json,48945030,R,32918.0,BDO,1,2024-12-03
116350|2022|TA|0,116350,Hirlipali,2022,TA,2022_TA.json,61688546,R,48000.0,BDO,1,2022-07-22
116350|2022|TA|1,116350,Hirlipali,2022,TA,2022_TA.json,65647242,R,200000.0,BDO,1,2022-11-16
116350|2022|TA|2,116350,Hirlipali,2022,TA,2022_TA.json,61656325,R,100000.0,BDO,1,2022-11-08
116350|2022|TA|3,116350,Hirlipali,2022,TA,2022_TA.json,65647681,R,114594.0,BDO,2,2022-11-08
116350|2022|TA|4,116350,Hirlipali,2022,TA,2022_TA.json,65640607,R,200000.0,BDO,1,2023-02-14
116350|2022|TA|5,116350,Hirlipali,2022,TA,2022_TA.json,65647752,R,5150.0,BDO,1,2023-02-14
116350|2022|TA|6,116350,Hirlipali,2022,TA,2022_TA.json,65640848,R,100000.0,BDO,2,2023-05-02
116350|2022|TA|7,116350,Hirlipali,2022,TA,2022_TA.json,65640647,R,200000.0,BDO,18,2022-11-03
116350|2022|TA|8,116350,Hirlipali,2022,TA,2022_TA.json,65647203,R,128744.0,BDO,1,2023-03-03
116350|2022|TA|9,116350,Hirlipali,2022,TA,2022_TA.json,65647344,R,50000.0,BDO,5,2023-02-23
116350|2022|TA|10,116350,Hirlipali,2022,TA,2022_TA.json,65647221,R,80000.0,BDO,2,2023-06-19
116350|2022|TA|11,116350,Hirlipali,2022,TA,2022_TA.json,65640793,R,400000.0,BDO,5,2023-06-06
116350|2022|TA|12,116350,Hirlipali,2022,TA,2022_TA.json,65640676,R,118120.0,BDO,2,2022-10-04
116350|2022|TA|13,116350,Hirlipali,2022,TA,2022_TA.json,65640722,R,125000.0,BDO,1,2025-04-01
116350|2022|TA|14,116350,Hirlipali,2022,TA,2022_TA.json,65647385,R,107000.0,BDO,1,2025-04-01
116350|2023|TA|0,116350,Hirlipali,2023,TA,2023_TA.json,82758183,R,280000.0,BDO,1,2023-05-01
116350|2023|TA|1,116350,Hirlipali,2023,TA,2023_TA.json,81955225,R,404432.0,BDO,1,2023-11-04
116350|2023|TA|2,116350,Hirlipali,2023,TA,2023_TA.json,81809079,R,593542.0,BDO,7,2023-11-06
116350|2023|TA|3,116350,Hirlipali,2023,TA,2023_TA.json,82755183,R,10000.0,BDO,15,2023-11-04
116350|2023|TA|4,116350,Hirlipali,2023,TA,2023_TA.json,81957492,R,48000.0,BDO,4,2024-01-01
116350|2023|TA|5,116350,Hirlipali,2023,TA,2023_TA.json,81954553,R,128724.0,BDO,1,2024-04-04
116350|2023|TA|6,116350,Hirlipali,2023,TA,2023_TA.json,82753880,R,100000.0,BDO,1,2024-06-10
116350|2023|TA|7,116350,Hirlipali,2023,TA,2023_TA.json,82688276,R,66000.0,BDO,1,2023-12-25
116350|2023|TA|8,116350,Hirlipali,2023,TA,2023_TA.json,127245789,R,50000.0,BDO,1,2023-05-10
116350|2023|TA|9,116350,Hirlipali,2023,TA,2023_TA.json,128251100,R,100000.0,BDO,1,2026-05-12
116350|2023|TA|10,116350,Hirlipali,2023,TA,2023_TA.json,128340688,R,80000.0,BDO,1,2026-05-12
116350|2024|TA|0,116350,Hirlipali,2024,TA,2024_TA.json,105444928,R,295917.0,BDO,2,2024-07-01
116350|2024|TA|1,116350,Hirlipali,2024,TA,2024_TA.json,105404519,R,60000.0,BDO,3,2024-07-01
116350|2024|TA|2,116350,Hirlipali,2024,TA,2024_TA.json,105399201,R,300000.0,BDO,1,2024-07-01
116350|2024|TA|3,116350,Hirlipali,2024,TA,2024_TA.json,105440256,R,192767.0,BDO,1,2024-08-01
116350|2024|TA|4,116350,Hirlipali,2024,TA,2024_TA.json,105418828,N,,NR,NR,2024-09-26
116350|2024|TA|5,116350,Hirlipali,2024,TA,2024_TA.json,105433602,R,81750.0,BDO,2,2024-06-01
116350|2024|TA|6,116350,Hirlipali,2024,TA,2024_TA.json,105407657,R,5150.0,BDO,3,2024-04-04
116350|2024|TA|7,116350,Hirlipali,2024,TA,2024_TA.json,105446314,R,100000.0,BDO,5,2024-12-22
116350|2024|TA|8,116350,Hirlipali,2024,TA,2024_TA.json,105410403,R,115050.0,BDO,13,2025-05-03
116350|2024|TA|9,116350,Hirlipali,2024,TA,2024_TA.json,105419399,R,150000.0,BDO,1,2024-12-22
116350|2024|TA|10,116350,Hirlipali,2024,TA,2024_TA.json,105439238,R,152756.0,BDO,6,2024-12-22
116350|2024|TA|11,116350,Hirlipali,2024,TA,2024_TA.json,105419843,R,300000.0,BDO,4,2024-12-12
116350|2024|TA|12,116350,Hirlipali,2024,TA,2024_TA.json,105399843,R,150000.0,BDO,1,2024-12-22
116350|2025|TA|0,116350,Hirlipali,2025,TA,2025_TA.json,122229651,R,100000.0,BDO,1,2025-07-28
116350|2025|TA|1,116350,Hirlipali,2025,TA,2025_TA.json,122224718,R,200000.0,BDO,1,2025-06-18
116350|2025|TA|2,116350,Hirlipali,2025,TA,2025_TA.json,122214980,R,78000.0,BDO,1,2025-05-07
116350|2025|TA|3,116350,Hirlipali,2025,TA,2025_TA.json,122215410,R,100000.0,BDO,1,2025-07-28
116350|2025|TA|4,116350,Hirlipali,2025,TA,2025_TA.json,122240109,R,49000.0,BDO,1,2025-07-28
116350|2025|TA|5,116350,Hirlipali,2025,TA,2025_TA.json,127245330,R,150000.0,BDO,1,2026-01-08
116350|2025|TA|6,116350,Hirlipali,2025,TA,2025_TA.json,122215204,R,250000.0,BDO,1,2025-07-28
116350|2025|TA|7,116350,Hirlipali,2025,TA,2025_TA.json,122216991,R,30000.0,BDO,1,2025-07-28
116350|2025|TA|8,116350,Hirlipali,2025,TA,2025_TA.json,122216772,R,37067.0,BDO,1,2025-07-28
116350|2025|TA|9,116350,Hirlipali,2025,TA,2025_TA.json,122229535,R,48696.0,BDO,1,2026-01-12
116350|2025|TA|10,116350,Hirlipali,2025,TA,2025_TA.json,128056968,R,500000.0,BDO,1,2025-11-20
116350|2025|TA|11,116350,Hirlipali,2025,TA,2025_TA.json,122217691,R,114000.0,BDO,1,2026-01-22
116350|2025|TA|12,116350,Hirlipali,2025,TA,2025_TA.json,122229799,R,30000.0,BDO,1,2025-07-28
116397|2020|TA|0,116397,Bandhpali,2020,TA,2020_TA.json,46843604,R,300000.0,SARPANCH,4683604,2020-09-01
116397|2020|TA|1,116397,Bandhpali,2020,TA,2020_TA.json,46842718,R,214080.0,SARPANCH,46842718,2020-11-04
116397|2020|TA|2,116397,Bandhpali,2020,TA,2020_TA.json,46851012,R,300000.0,SARPANCH,46851012,2020-08-19
116397|2020|TA|3,116397,Bandhpali,2020,TA,2020_TA.json,44378637,R,223312.0,AEE,44378637,2020-08-19
116397|2020|TA|4,116397,Bandhpali,2020,TA,2020_TA.json,44376521,R,1.0,AEE,1,2019-03-13
116397|2020|TA|5,116397,Bandhpali,2020,TA,2020_TA.json,46860964,R,30000.0,SARPANCH,1,2020-10-12
116397|2020|TA|6,116397,Bandhpali,2020,TA,2020_TA.json,46861339,R,522000.0,BDO,4,2021-05-02
116397|2020|TA|7,116397,Bandhpali,2020,TA,2020_TA.json,44377200,N,,NR,NR,2021-05-20
116397|2020|TA|8,116397,Bandhpali,2020,TA,2020_TA.json,44377555,N,,NR,NR,2021-05-20
116397|2020|TA|9,116397,Bandhpali,2020,TA,2020_TA.json,46860396,R,300000.0,BDO,4,2021-07-07
116397|2020|TA|10,116397,Bandhpali,2020,TA,2020_TA.json,48281117,R,100000.0,BDO,2,2021-02-02
116397|2020|TA|11,116397,Bandhpali,2020,TA,2020_TA.json,48281283,R,100312.0,BDO,4,2021-02-02
116397|2020|TA|12,116397,Bandhpali,2020,TA,2020_TA.json,48281425,R,873000.0,BDO,4,2021-09-02
116397|2020|TA|13,116397,Bandhpali,2020,TA,2020_TA.json,44378252,R,300000.0,BDO,4,2021-01-20
116397|2021|TA|0,116397,Bandhpali,2021,TA,2021_TA.json,48587405,R,745052.0,AEE,1,2021-06-18
116397|2021|TA|1,116397,Bandhpali,2021,TA,2021_TA.json,48586944,R,300000.0,AEE,5,2021-06-18
116397|2021|TA|2,116397,Bandhpali,2021,TA,2021_TA.json,48585464,R,200000.0,AEEBARPALI,5,2021-06-18
116397|2021|TA|3,116397,Bandhpali,2021,TA,2021_TA.json,48584943,R,200000.0,AEE,3,2021-06-18
116397|2021|TA|4,116397,Bandhpali,2021,TA,2021_TA.json,48588115,R,100000.0,BDO,2,2021-06-18
116397|2021|TA|5,116397,Bandhpali,2021,TA,2021_TA.json,55600860,R,200000.0,aee,8,2021-08-18
116397|2021|TA|6,116397,Bandhpali,2021,TA,2021_TA.json,48589178,R,500000.0,AEE,5,2021-06-18
116397|2021|TA|7,116397,Bandhpali,2021,TA,2021_TA.json,48588888,R,26032.0,BDO,4,2021-06-18
116397|2021|TA|8,116397,Bandhpali,2021,TA,2021_TA.json,48588415,R,40000.0,BDO,3,2021-06-18
116397|2021|TA|9,116397,Bandhpali,2021,TA,2021_TA.json,48589482,R,100000.0,BDO,2,2021-09-02
116397|2021|TA|10,116397,Bandhpali,2021,TA,2021_TA.json,48587836,R,48000.0,BDO,2,2021-09-02
116397|2021|TA|11,116397,Bandhpali,2021,TA,2021_TA.json,48584673,R,100000.0,Ae,11,2022-03-10
116397|2021|TA|12,116397,Bandhpali,2021,TA,2021_TA.json,55601248,R,745052.0,BDO,4,2021-10-26
116397|2022|TA|0,116397,Bandhpali,2022,TA,2022_TA.json,61742460,R,150000.0,BDO,1,2022-03-10
116397|2022|TA|1,116397,Bandhpali,2022,TA,2022_TA.json,61742577,R,200000.0,BDO,5,2022-04-10
116397|2022|TA|2,116397,Bandhpali,2022,TA,2022_TA.json,61742509,R,30000.0,AE,2,2022-07-26
116397|2022|TA|3,116397,Bandhpali,2022,TA,2022_TA.json,61742586,R,300000.0,AE,6,2022-07-26
116397|2022|TA|4,116397,Bandhpali,2022,TA,2022_TA.json,61742520,R,100000.0,AEE,6,2022-12-13
116397|2022|TA|5,116397,Bandhpali,2022,TA,2022_TA.json,61742479,R,200000.0,BDO,3,2022-12-20
116397|2022|TA|6,116397,Bandhpali,2022,TA,2022_TA.json,61742552,R,72000.0,BDO,1,2022-12-28
116397|2022|TA|7,116397,Bandhpali,2022,TA,2022_TA.json,61742455,R,21392.0,BDO,3,2022-12-28
116397|2022|TA|8,116397,Bandhpali,2022,TA,2022_TA.json,61742562,R,142032.0,BDO,4,2022-12-28
116397|2022|TA|9,116397,Bandhpali,2022,TA,2022_TA.json,61742451,R,250000.0,AE,1,2023-01-28
116397|2022|TA|10,116397,Bandhpali,2022,TA,2022_TA.json,65502394,R,400000.0,AE,3,2023-01-28
116397|2022|TA|11,116397,Bandhpali,2022,TA,2022_TA.json,65503722,R,6500.0,AEE,9,2023-02-24
116397|2022|TA|12,116397,Bandhpali,2022,TA,2022_TA.json,61742490,R,128544.0,AEE,4,2023-03-09
116397|2022|TA|13,116397,Bandhpali,2022,TA,2022_TA.json,65502685,R,100000.0,AEE,2,2023-04-12
116397|2022|TA|14,116397,Bandhpali,2022,TA,2022_TA.json,65502816,R,170000.0,AEE,1,2022-08-12
116397|2022|TA|15,116397,Bandhpali,2022,TA,2022_TA.json,61742469,R,100000.0,BDO,2,2022-08-12
116397|2022|TA|16,116397,Bandhpali,2022,TA,2022_TA.json,65503385,R,75000.0,JE,14,2024-06-10
116397|2023|TA|0,116397,Bandhpali,2023,TA,2023_TA.json,82331651,N,,NR,NR,2023-07-04
116397|2023|TA|1,116397,Bandhpali,2023,TA,2023_TA.json,82330506,R,80000.0,AEE,4,2023-08-01
116397|2023|TA|2,116397,Bandhpali,2023,TA,2023_TA.json,82420944,R,72000.0,AEE,5,2023-04-24
116397|2023|TA|3,116397,Bandhpali,2023,TA,2023_TA.json,82335953,R,160000.0,BDO,3,2023-04-24
116397|2023|TA|4,116397,Bandhpali,2023,TA,2023_TA.json,82669742,R,115279.0,BDO,6,2023-11-01
116397|2023|TA|5,116397,Bandhpali,2023,TA,2023_TA.json,82333030,R,242632.0,bdo,6,2023-04-24
116397|2023|TA|6,116397,Bandhpali,2023,TA,2023_TA.json,82329217,R,100000.0,BDO,2,2023-04-24
116397|2023|TA|7,116397,Bandhpali,2023,TA,2023_TA.json,82690608,R,700000.0,BDO,1,2023-04-24
116397|2023|TA|8,116397,Bandhpali,2023,TA,2023_TA.json,82420634,R,80000.0,BDO,3,2023-04-24
116397|2023|TA|9,116397,Bandhpali,2023,TA,2023_TA.json,82425252,R,50000.0,BDO,12,2023-04-24
116397|2023|TA|10,116397,Bandhpali,2023,TA,2023_TA.json,82670995,R,180000.0,BDO,13,2023-04-24
116397|2023|TA|11,116397,Bandhpali,2023,TA,2023_TA.json,82478543,R,82680.0,BDO,4,2024-04-24
116397|2023|TA|12,116397,Bandhpali,2023,TA,2023_TA.json,82424820,R,90000.0,JE,59,2023-10-02
116397|2023|TA|13,116397,Bandhpali,2023,TA,2023_TA.json,82421319,R,50000.0,JE,59,2023-10-02
116397|2023|TA|14,116397,Bandhpali,2023,TA,2023_TA.json,82334659,R,80372.0,JE,61,2023-10-02
116397|2023|TA|15,116397,Bandhpali,2023,TA,2023_TA.json,82421627,R,50000.0,JE,90,2023-10-05
116397|2023|TA|16,116397,Bandhpali,2023,TA,2023_TA.json,82326947,R,100000.0,JE,113,2024-10-02
116397|2024|TA|0,116397,Bandhpali,2024,TA,2024_TA.json,105374258,R,120000.0,JE,85,2024-04-04
116397|2024|TA|1,116397,Bandhpali,2024,TA,2024_TA.json,105374771,R,90780.0,BDO,3,2024-02-10
116397|2024|TA|2,116397,Bandhpali,2024,TA,2024_TA.json,105368013,R,80118.0,JE,95,2024-04-02
116397|2024|TA|3,116397,Bandhpali,2024,TA,2024_TA.json,105385109,R,133118.0,JE,95,2024-05-02
116397|2024|TA|4,116397,Bandhpali,2024,TA,2024_TA.json,105375738,R,54000.0,JE,106,2024-06-04
116397|2024|TA|5,116397,Bandhpali,2024,TA,2024_TA.json,105390630,R,87000.0,JE,88,2023-10-02
116397|2024|TA|6,116397,Bandhpali,2024,TA,2024_TA.json,105375198,R,150000.0,JE,112,2024-10-02
116397|2024|TA|7,116397,Bandhpali,2024,TA,2024_TA.json,105366790,R,350000.0,JE,105,2024-09-27
116397|2024|TA|8,116397,Bandhpali,2024,TA,2024_TA.json,105374436,R,200000.0,JE,107,2024-11-04
116397|2024|TA|9,116397,Bandhpali,2024,TA,2024_TA.json,105391951,R,5150.0,JE,108,2024-11-04
116397|2024|TA|10,116397,Bandhpali,2024,TA,2024_TA.json,105375002,R,200000.0,JE,109,2024-09-27
116397|2024|TA|11,116397,Bandhpali,2024,TA,2024_TA.json,105370526,R,200000.0,JE,110,2024-09-13
116397|2024|TA|12,116397,Bandhpali,2024,TA,2024_TA.json,105387475,R,200000.0,JE,140,2025-11-01
116397|2025|TA|0,116397,Bandhpali,2025,TA,2025_TA.json,122086266,R,150000.0,JE,109,2024-10-02
116397|2025|TA|1,116397,Bandhpali,2025,TA,2025_TA.json,122086831,R,90000.0,JE,111,2024-10-02
116397|2025|TA|2,116397,Bandhpali,2025,TA,2025_TA.json,122090542,N,,NR,NR,2025-08-18
116397|2025|TA|3,116397,Bandhpali,2025,TA,2025_TA.json,122183840,R,165750.0,JE,115,2025-04-01
116397|2025|TA|4,116397,Bandhpali,2025,TA,2025_TA.json,122182622,R,102368.0,JE,116,2025-04-02
116397|2025|TA|5,116397,Bandhpali,2025,TA,2025_TA.json,122085483,R,100000.0,JE,117,2025-04-02
116397|2025|TA|6,116397,Bandhpali,2025,TA,2025_TA.json,122183042,R,260000.0,JE,118,2025-04-02
116397|2025|TA|7,116397,Bandhpali,2025,TA,2025_TA.json,122084562,R,210000.0,JE,121,2025-07-01
116397|2025|TA|8,116397,Bandhpali,2025,TA,2025_TA.json,122088730,R,180000.0,JE,135,2025-02-05
116397|2025|TA|9,116397,Bandhpali,2025,TA,2025_TA.json,122085097,R,200000.0,JE,137,2025-08-17
116397|2025|TA|10,116397,Bandhpali,2025,TA,2025_TA.json,122084186,R,200000.0,JE,138,2025-08-17
116397|2025|TA|11,116397,Bandhpali,2025,TA,2025_TA.json,122176291,R,41850.0,JE,139,2025-11-01
116397|2025|TA|12,116397,Bandhpali,2025,TA,2025_TA.json,122183908,R,45000.0,JE,30,2025-11-01
116397|2025|TA|13,116397,Bandhpali,2025,TA,2025_TA.json,122089312,R,90000.0,JE,141,2026-02-09
116397|2025|TA|14,116397,Bandhpali,2025,TA,2025_TA.json,122085805,R,116824.0,JE,146,2025-10-02
116397|2025|TA|15,116397,Bandhpali,2025,TA,2025_TA.json,122089799,R,102000.0,JE,139,2025-10-02
116400|2020|TA|0,116400,Bhatigaon,2020,TA,2020_TA.json,52276505,N,,NR,NR,2021-07-08
116400|2020|TA|1,116400,Bhatigaon,2020,TA,2020_TA.json,52276462,R,133772.0,BDO,2,2021-08-03
116400|2020|TA|2,116400,Bhatigaon,2020,TA,2020_TA.json,52276445,R,300000.0,BDO,1,2021-08-04
116400|2020|TA|3,116400,Bhatigaon,2020,TA,2020_TA.json,52276402,R,75000.0,BDO,3,2021-08-06
116400|2020|TA|4,116400,Bhatigaon,2020,TA,2020_TA.json,52276390,R,75000.0,BDO,4,2021-08-07
116400|2020|TA|5,116400,Bhatigaon,2020,TA,2020_TA.json,52276538,R,180000.0,BDO,2,2021-08-04
116400|2020|TA|6,116400,Bhatigaon,2020,TA,2020_TA.json,52275108,R,50000.0,BDO,5,2021-09-03
116400|2020|TA|7,116400,Bhatigaon,2020,TA,2020_TA.json,52275079,R,132000.0,BDO,6,2021-09-03
116400|2020|TA|8,116400,Bhatigaon,2020,TA,2020_TA.json,52275051,R,50000.0,BDO,7,2021-09-03
116400|2020|TA|9,116400,Bhatigaon,2020,TA,2020_TA.json,52274555,R,50000.0,BDO,8,2021-09-03
116400|2020|TA|10,116400,Bhatigaon,2020,TA,2020_TA.json,52275022,R,50000.0,BDO,9,2021-09-03
116400|2020|TA|11,116400,Bhatigaon,2020,TA,2020_TA.json,52276583,R,241846.0,BDO,10,2021-09-03
116400|2020|TA|12,116400,Bhatigaon,2020,TA,2020_TA.json,52276487,R,965772.0,BDO,11,2021-09-03
116400|2020|TA|13,116400,Bhatigaon,2020,TA,2020_TA.json,52276559,R,34228.0,BDO,11,2021-09-03
116400|2021|TA|0,116400,Bhatigaon,2021,TA,2021_TA.json,52884604,R,75000.0,BDO,3,2021-11-05
116400|2021|TA|1,116400,Bhatigaon,2021,TA,2021_TA.json,52884352,R,388198.0,BDO,2,2021-11-05
116400|2021|TA|2,116400,Bhatigaon,2021,TA,2021_TA.json,52884501,R,200000.0,BDO,1,2021-11-05
116400|2021|TA|3,116400,Bhatigaon,2021,TA,2021_TA.json,52885214,R,258154.0,AEE,1,2022-02-01
116400|2021|TA|4,116400,Bhatigaon,2021,TA,2021_TA.json,52885146,R,384920.0,AEE,2,2022-02-01
116400|2021|TA|5,116400,Bhatigaon,2021,TA,2021_TA.json,52884663,N,,NR,NR,2021-11-15
116400|2021|TA|6,116400,Bhatigaon,2021,TA,2021_TA.json,52884843,R,18000.0,BDO,6,2021-12-07
116400|2021|TA|7,116400,Bhatigaon,2021,TA,2021_TA.json,52884906,R,46607.0,BDO,6,2021-11-29
116400|2021|TA|8,116400,Bhatigaon,2021,TA,2021_TA.json,66417478,R,424623.0,AEE,3,2023-01-03
116400|2022|TA|0,116400,Bhatigaon,2022,TA,2022_TA.json,61664768,R,108000.0,AEE,1,2022-07-01
116400|2022|TA|1,116400,Bhatigaon,2022,TA,2022_TA.json,61665171,R,100000.0,AEE,2,2022-07-01
116400|2022|TA|2,116400,Bhatigaon,2022,TA,2022_TA.json,61666890,R,70000.0,AEE,3,2022-07-01
116400|2022|TA|3,116400,Bhatigaon,2022,TA,2022_TA.json,61664567,R,100000.0,AEE,2,2022-07-24
116400|2022|TA|4,116400,Bhatigaon,2022,TA,2022_TA.json,61664910,R,58744.0,AEE,3,2022-10-13
116400|2022|TA|5,116400,Bhatigaon,2022,TA,2022_TA.json,66018426,R,53094.0,AEE,6,2022-11-21
116400|2022|TA|6,116400,Bhatigaon,2022,TA,2022_TA.json,66019150,R,558992.0,AEE,6,2022-12-11
116400|2022|TA|7,116400,Bhatigaon,2022,TA,2022_TA.json,66019314,R,400000.0,AEE,1,2023-01-02
116400|2022|TA|8,116400,Bhatigaon,2022,TA,2022_TA.json,66018329,R,90000.0,AEE,8,2023-01-27
116400|2022|TA|9,116400,Bhatigaon,2022,TA,2022_TA.json,66018988,R,5150.0,AEE,12,2023-02-07
116400|2022|TA|10,116400,Bhatigaon,2022,TA,2022_TA.json,66019346,R,173074.0,AEE,2,2023-03-01
116400|2022|TA|11,116400,Bhatigaon,2022,TA,2022_TA.json,66019209,R,50000.0,AEE,2,2023-05-01
116400|2022|TA|12,116400,Bhatigaon,2022,TA,2022_TA.json,66018753,R,90000.0,AEE,9,2023-04-10
116400|2022|TA|13,116400,Bhatigaon,2022,TA,2022_TA.json,66018695,R,30000.0,Je,10,2024-10-30
116400|2022|TA|14,116400,Bhatigaon,2022,TA,2022_TA.json,66018637,R,105000.0,JE,9,2025-10-20
116400|2023|TA|0,116400,Bhatigaon,2023,TA,2023_TA.json,82680418,R,119700.0,AEE,1,2023-06-20
116400|2023|TA|1,116400,Bhatigaon,2023,TA,2023_TA.json,82721831,R,128000.0,AEE,3,2023-07-01
116400|2023|TA|2,116400,Bhatigaon,2023,TA,2023_TA.json,82973536,R,132782.0,AEE,4,2023-07-01
116400|2023|TA|3,116400,Bhatigaon,2023,TA,2023_TA.json,82730292,R,90000.0,AEE,2,2023-04-24
116400|2023|TA|4,116400,Bhatigaon,2023,TA,2023_TA.json,82727036,R,120000.0,AEE,1,2023-04-20
116400|2023|TA|5,116400,Bhatigaon,2023,TA,2023_TA.json,82688016,R,225000.0,AEE,2,2023-10-01
116400|2023|TA|6,116400,Bhatigaon,2023,TA,2023_TA.json,82711051,R,75910.0,AEE,5,2023-11-01
116400|2023|TA|7,116400,Bhatigaon,2023,TA,2023_TA.json,82740632,R,72000.0,AEE,7,2023-04-20
116400|2023|TA|8,116400,Bhatigaon,2023,TA,2023_TA.json,82711977,R,416080.0,AEE,12,2023-04-20
116400|2023|TA|9,116400,Bhatigaon,2023,TA,2023_TA.json,82712780,R,200000.0,AEE,8,2024-03-20
116400|2023|TA|10,116400,Bhatigaon,2023,TA,2023_TA.json,82731347,R,82680.0,AEE,15,2024-02-01
116400|2023|TA|11,116400,Bhatigaon,2023,TA,2023_TA.json,82705250,R,90000.0,AEE,4,2023-04-10
116400|2023|TA|12,116400,Bhatigaon,2023,TA,2023_TA.json,82692293,R,90000.0,JE,102,2024-08-15
116400|2023|TA|13,116400,Bhatigaon,2023,TA,2023_TA.json,82702658,R,90000.0,BDO,3,2023-01-26
116400|2024|TA|0,116400,Bhatigaon,2024,TA,2024_TA.json,105425488,R,153900.0,AEE,5,2024-04-10
116400|2024|TA|1,116400,Bhatigaon,2024,TA,2024_TA.json,105419984,R,89000.0,AEE,3,2024-04-10
116400|2024|TA|2,116400,Bhatigaon,2024,TA,2024_TA.json,105428593,R,90000.0,AEE,7,2024-04-10
116400|2024|TA|3,116400,Bhatigaon,2024,TA,2024_TA.json,105413098,R,95150.0,AEE,6,2024-04-05
116400|2024|TA|4,116400,Bhatigaon,2024,TA,2024_TA.json,105428790,R,90000.0,JE,101,2024-02-01
